material_id,formula,regime_calc,estrutura_esperada,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,energy_above_hull,is_stable,near_hull,is_gap_direct,ordering,band_gap,density,site_density,efermi,volume,nsites,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData maximum NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData mean NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData mean GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,regime_GGA,regime_GGAU,regime_HSE06,gap_direto
mp-1112157,K2NiHgF6,GGA,perovskita dupla,False,True,True,True,0.007612064999999,False,True,True,FM,1.9584,4.632668606883517,0.0617949288995782,1.05578199,161.8255765978921,10,9.0,80.0,71.0,20.0,13.6,9.0,3.0,93.0,69.6,28.360000000000003,93.0,53.5,1728.0,295.63800000000003,302.8292,53.5,1.0,17.0,12.6,5.279999999999999,17.0,2.0,6.0,4.0,1.2,203.0,146.0,100.4,52.08,3.98,3.16,2.943,1.2444000000000002,3.98,1.0,1.8,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.8,2.88,0.0,14.0,1.4,0.0,1.0,26.0,8.0,4.0,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,2.0,0.2,0.0,0.0,0.0,0.0,2.0,1.0,0.2,1.0,9.7075,73.1066666667,24.001591954029998,19.889228735642,0.0,1.97,1.182,0.9456,1.97,0.5953947,0.059539470000000004,15.0,229.0,214.0,93.9,94.67999999999999,15.0,1,0,0,1
mp-1112185,K2LiFeF6,GGA+U,perovskita dupla,False,False,False,False,0.0,True,True,True,FM,3.9473,3.1163430800500462,0.0736040885811451,1.886456599999999,135.86201789558817,10,3.0,26.0,23.0,12.1,5.539999999999999,9.0,1.0,93.0,62.0,37.2,93.0,53.5,1811.0,325.875,326.85,53.5,1.0,17.0,11.3,6.840000000000001,17.0,2.0,4.0,2.0,0.8400000000000001,203.0,146.0,100.8,52.55999999999999,3.98,3.16,2.8329999999999997,1.3764,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,1.0,8.0,5.3,2.5799999999999996,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,4.0,0.4,0.0,0.0,0.0,1.0,4.0,1.3,0.54,1.0,9.7075,73.1066666667,23.17816666667,19.971400000012,0.0,1.97,1.182,0.9456,1.97,2.1106628,0.21106628,15.0,229.0,214.0,100.6,102.71999999999998,15.0,0,1,0,1
mp-1112272,K2TlAgF6,GGA,perovskita dupla,False,False,False,False,0.030782685958334,False,True,False,NM,0.4485,4.372672735613258,0.052202299622438,-0.06350914,191.5624421208776,10,9.0,81.0,72.0,22.0,16.8,9.0,3.0,93.0,70.5,28.1,93.0,53.5,1234.93,280.599,272.5188,53.5,1.0,17.0,12.8,5.08,17.0,2.0,6.0,4.0,1.3199999999999998,203.0,146.0,103.8,56.15999999999999,3.98,3.16,2.907,1.2876,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,14.0,1.4,0.0,1.0,27.0,8.2,4.319999999999999,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,73.1066666667,24.76983333334,19.762766666675997,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1112275,K2ScAgF6,GGA,perovskita dupla,False,False,False,True,0.026178685166668,False,True,False,NM,3.0351,3.248016670572745,0.0566938623682734,-0.32579037,176.38593636541708,10,9.0,47.0,38.0,16.0,8.4,9.0,3.0,93.0,64.0,35.0,93.0,53.5,1814.0,404.299,448.0664,53.5,1.0,17.0,11.8,6.24,17.0,2.0,5.0,3.0,1.08,203.0,146.0,106.3,59.15999999999999,3.98,3.16,2.881,1.3188,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.1,1.78,0.0,0.0,0.0,0.0,1.0,11.0,5.8,2.4799999999999995,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,9.7075,73.1066666667,24.30233333334,19.521733333343995,0.0,1.97,1.182,0.9456,1.97,6.35e-06,6.350000000000001e-07,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1112283,K2InAgF6,GGA,perovskita dupla,True,False,True,True,0.036784351250004,False,True,False,NM,1.6678000000000002,3.743980046061199,0.0543461804820288,0.13766041,184.0055715287442,10,9.0,49.0,40.0,18.8,11.76,9.0,3.0,93.0,70.4,28.04,93.0,53.5,1234.93,265.87399999999997,254.84879999999998,53.5,1.0,17.0,12.8,5.08,17.0,2.0,5.0,3.0,1.2,203.0,146.0,103.5,55.8,3.98,3.16,2.9229999999999996,1.2684000000000002,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,1.0,13.0,6.8,2.3200000000000003,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,73.1066666667,24.504833333339995,19.440733333343996,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,91.2,91.44000000000001,15.0,1,0,0,0
mp-1112284,K2GaAgF6,GGA,perovskita dupla,False,True,False,True,0.0,True,True,False,NM,2.243,3.750487051014523,0.061079749360132,-0.44684764,163.72038367477631,10,9.0,47.0,38.0,17.0,9.6,9.0,3.0,93.0,70.3,27.980000000000008,93.0,53.5,1234.93,253.19,239.628,53.5,1.0,17.0,12.8,5.08,17.0,2.0,5.0,3.0,1.08,203.0,146.0,101.5,53.4,3.98,3.16,2.9259999999999997,1.2648,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,1.0,13.0,6.8,2.3200000000000003,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,73.1066666667,23.96458333334,19.656833333343997,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,83.7,86.38000000000001,15.0,1,0,0,0
mp-1112286,K2FeAgF6,GGA+U,perovskita dupla,False,True,False,True,0.013700425625001,False,True,False,FM,2.1064,3.550135076536538,0.0600713683272288,1.84798798,166.46865684042118,10,9.0,47.0,38.0,16.5,9.0,9.0,3.0,93.0,68.4,29.52,93.0,53.5,1811.0,403.99899999999997,447.58639999999997,53.5,1.0,17.0,12.3,5.64,17.0,2.0,5.0,3.0,1.08,203.0,146.0,102.5,54.6,3.98,3.16,2.928,1.2624,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.6,2.56,0.0,0.0,0.0,0.0,1.0,11.0,6.3,2.12,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,4.0,0.4,0.0,0.0,0.0,1.0,4.0,1.3,0.54,1.0,9.7075,73.1066666667,23.15183333334,19.981933333344,0.0,1.97,1.182,0.9456,1.97,2.1106628,0.21106628,15.0,229.0,214.0,100.2,102.24000000000001,15.0,0,1,0,0
mp-1112287,K2CrAgF6,GGA+U,perovskita dupla,False,False,False,True,0.009820983874998,False,True,False,FM,2.8775,3.587327924251497,0.0613643311113796,2.36333948,162.96111794732104,10,9.0,47.0,38.0,16.3,8.76,9.0,3.0,93.0,67.8,30.24,93.0,53.5,2180.0,440.899,506.6264000000001,53.5,1.0,17.0,12.1,5.88,17.0,2.0,5.0,3.0,1.08,203.0,146.0,103.2,55.44000000000001,3.98,3.16,2.911,1.2828,3.98,1.0,1.6,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,1.0,11.0,6.1,2.06,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,5.0,0.5,0.0,0.0,0.0,1.0,6.0,1.5,0.9,1.0,9.7075,73.1066666667,23.197833333339997,19.963533333343996,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,100.2,102.24000000000001,15.0,0,1,0,0
mp-1112339,Cs2TlRuF6,GGA,perovskita dupla,False,False,False,False,0.0,True,True,False,FM,0.5579000000000001,5.389388295338034,0.0473629127724076,2.16162413,211.13566321507432,10,9.0,81.0,72.0,28.9,23.880000000000003,9.0,5.0,93.0,70.0,28.8,93.0,53.5,2607.0,410.81800000000004,472.4728,53.5,1.0,17.0,12.5,5.5,17.0,2.0,6.0,4.0,1.8,244.0,187.0,112.1,66.12,3.98,3.19,2.928,1.2624,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,14.0,1.4,0.0,1.0,27.0,7.9,3.8400000000000007,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,3.0,0.3,0.0,0.0,0.0,1.0,5.0,1.7,1.1199999999999999,1.0,9.7075,115.765,33.0195,33.0982,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,93.6,94.32000000000001,15.0,1,0,0,0
mp-1112340,Cs2TlRhF6,GGA,perovskita dupla,False,True,True,True,0.0,True,True,False,NM,1.9056,5.495983358197139,0.0481706610256694,1.22990666,207.59524131651744,10,9.0,81.0,72.0,29.0,24.0,9.0,5.0,93.0,70.3,28.380000000000006,93.0,53.5,2237.0,373.818,413.2728,53.5,1.0,17.0,12.6,5.360000000000001,17.0,2.0,6.0,4.0,1.8,244.0,187.0,111.7,65.64000000000001,3.98,3.19,2.936,1.2528,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,1.8,2.88,0.0,14.0,1.4,0.0,1.0,27.0,8.0,4.0,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,2.0,0.2,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,9.7075,115.765,33.0325,33.093,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1112503,Cs2TlAsF6,GGA,perovskita dupla,False,False,False,True,0.005042952749997,False,True,True,NM,2.9734,4.977936894316355,0.0454825574941203,1.2744412,219.8645052291248,10,9.0,81.0,72.0,27.8,22.560000000000002,9.0,5.0,93.0,72.8,27.120000000000005,93.0,53.5,1090.0,259.118,246.7416,53.5,1.0,17.0,13.2,4.92,17.0,2.0,6.0,4.0,1.6799999999999997,244.0,187.0,109.4,62.879999999999995,3.98,3.19,2.9259999999999997,1.2648,3.98,1.0,1.8,2.0,0.0,3.4,1.9200000000000004,0.0,10.0,10.0,2.0,3.2,0.0,14.0,1.4,0.0,1.0,27.0,8.6,4.959999999999999,7.0,1.0,0.0,0.0,5.0,1.4,1.0399999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,9.7075,115.765,33.886,32.7516,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,90.8,90.96,15.0,1,0,0,1
mp-1112551,Cs2TlSbF6,GGA,perovskita dupla,False,True,False,True,0.046435319749999,False,True,True,NM,2.4839,4.926344984111259,0.0420247452425036,1.93815288,237.955041542668,10,9.0,81.0,72.0,29.6,24.72,9.0,5.0,93.0,72.9,27.159999999999997,93.0,53.5,903.78,240.496,224.39520000000002,53.5,1.0,17.0,13.2,4.92,17.0,2.0,6.0,4.0,1.8,244.0,187.0,111.4,65.28,3.98,3.19,2.913,1.2804,3.98,1.0,1.8,2.0,0.0,3.4,1.9200000000000004,0.0,10.0,10.0,2.0,3.2,0.0,14.0,1.4,0.0,1.0,27.0,8.6,4.959999999999999,7.0,1.0,0.0,0.0,5.0,1.4,1.0399999999999998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.6,0.9600000000000002,1.0,9.7075,115.765,34.8245,32.3762,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,90.8,90.96,15.0,1,0,0,1
mp-1112588,Cs2MnHgF6,GGA+U,perovskita dupla,False,False,False,False,0.0497754205,False,True,False,FM,0.387399999999999,5.716815188024685,0.0541883745772128,1.05501024,184.5414275298298,10,9.0,80.0,71.0,26.9,21.86,9.0,5.0,93.0,69.1,29.060000000000002,93.0,53.5,1519.0,267.75,263.78599999999994,53.5,1.0,17.0,12.3,5.64,17.0,2.0,6.0,4.0,1.6799999999999997,244.0,187.0,110.1,63.720000000000006,3.98,3.19,2.901,1.2948,3.98,1.0,1.8,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.5,2.4,0.0,14.0,1.4,0.0,1.0,26.0,7.7,3.660000000000001,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5.0,1.3,0.74,1.0,9.7075,115.765,32.55001724138,33.28599310344801,0.0,1.97,1.182,0.9456,1.97,0.000310120689655,3.10120689655e-05,15.0,229.0,214.0,93.1,93.72,15.0,0,1,0,0
mp-1112599,Cs2KAuF6,GGA,perovskita dupla,False,False,True,False,0.034900710000001,False,True,False,FM,0.788,4.8344289081305725,0.0472726247474166,-0.47973902,211.53892032505516,10,9.0,79.0,70.0,26.2,22.08,9.0,3.0,93.0,63.7,35.620000000000005,93.0,53.5,1337.33,259.804,247.56479999999996,53.5,1.0,17.0,11.6,6.480000000000001,17.0,2.0,6.0,4.0,1.6799999999999997,244.0,187.0,116.9,71.88,3.98,3.19,2.882,1.3176,3.98,1.0,1.6,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.0,1.8,0.0,14.0,1.4,0.0,1.0,25.0,7.0,3.6,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.7075,115.765,37.958166666669996,38.152433333338,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,100.2,102.24000000000001,15.0,1,0,0,0
mp-1113077,Cs2NaAuF6,GGA,perovskita dupla,False,False,False,False,0.045449028999997,False,True,True,FM,0.6262,5.324026048724697,0.053458315510268,-0.385,187.06163680146724,10,9.0,79.0,70.0,25.4,22.559999999999995,9.0,2.0,93.0,63.6,35.760000000000005,93.0,53.5,1337.33,263.238,251.68559999999997,53.5,1.0,17.0,11.6,6.480000000000001,17.0,2.0,6.0,4.0,1.6199999999999999,244.0,187.0,113.2,67.44000000000001,3.98,3.19,2.893,1.3044,3.98,1.0,1.6,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.0,1.8,0.0,14.0,1.4,0.0,1.0,25.0,7.0,3.6,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.7075,115.765,33.57183333333,32.87726666666801,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,100.2,102.24000000000001,15.0,1,0,0,1
mp-1113115,Cs2ScAgF6,GGA,perovskita dupla,False,False,False,False,0.0,True,True,False,NM,3.651099999999999,4.628688890313042,0.0523343689761008,-0.08824063,191.07902121771315,10,9.0,55.0,46.0,23.2,17.479999999999997,9.0,5.0,93.0,64.4,34.44,93.0,53.5,1814.0,397.311,450.8616,53.5,1.0,17.0,11.8,6.24,17.0,2.0,6.0,4.0,1.56,244.0,187.0,114.5,69.0,3.98,3.19,2.875,1.326,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.1,1.78,0.0,0.0,0.0,0.0,1.0,11.0,5.8,2.4799999999999995,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,9.0,0.9,0.0,0.0,0.0,1.0,9.0,1.8,1.4400000000000002,1.0,9.7075,115.765,32.833999999999996,33.172399999999996,0.0,1.97,1.182,0.9456,1.97,6.35e-06,6.350000000000001e-07,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1113150,Cs2TlAgF6,GGA,perovskita dupla,False,False,True,False,0.0,True,True,False,NM,0.805299999999999,5.623728809606423,0.0489368518900193,0.31667793,204.3449795764139,10,9.0,81.0,72.0,29.2,24.24,9.0,5.0,93.0,70.9,27.54,93.0,53.5,1234.93,273.611,264.13320000000004,53.5,1.0,17.0,12.8,5.08,17.0,2.0,6.0,4.0,1.8,244.0,187.0,112.0,66.0,3.98,3.19,2.901,1.2948,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,14.0,1.4,0.0,1.0,27.0,8.2,4.319999999999999,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,115.765,33.3015,32.985400000000006,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1113212,Cs2TaAuF6,GGA,perovskita dupla,True,False,True,False,0.045889704040003,False,True,False,NM,1.1619,4.420529888854548,0.0351332969662256,0.5086444999999991,284.6302756502815,10,9.0,79.0,70.0,31.6,27.120000000000005,9.0,5.0,93.0,68.2,29.76,93.0,53.5,3290.0,555.1510000000001,703.4056,53.5,1.0,17.0,12.0,6.0,17.0,2.0,6.0,4.0,1.9200000000000004,244.0,187.0,113.6,67.92,3.98,3.19,2.95,1.236,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.3,2.08,0.0,14.0,2.8,0.0,1.0,25.0,8.8,5.28,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,7.0,0.7,0.0,0.0,0.0,1.0,7.0,1.6,1.08,1.0,9.7075,115.765,32.459500000000006,33.3222,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,100.2,102.24000000000001,15.0,1,0,0,0
mp-1113226,Cs2AgMoF6,GGA+U,perovskita dupla,False,False,False,True,0.0,True,True,True,FM,2.7943,5.013218747467758,0.0517303227218841,3.32408558,193.31021872340983,10,9.0,55.0,46.0,25.3,19.560000000000002,9.0,5.0,93.0,68.3,29.639999999999997,93.0,53.5,2896.0,505.5110000000001,623.9816000000001,53.5,1.0,17.0,12.1,5.88,17.0,2.0,6.0,4.0,1.6799999999999997,244.0,187.0,112.9,67.08,3.98,3.19,2.9549999999999996,1.23,3.98,1.0,1.6,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.5,2.4,0.0,0.0,0.0,0.0,1.0,11.0,6.1,2.06,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,5.0,0.5,0.0,0.0,0.0,1.0,6.0,1.5,0.9,1.0,9.7075,115.765,32.179500000000004,33.4342,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,100.2,102.24000000000001,15.0,0,1,0,1
mp-1113229,Cs2NdAgF6,GGA,perovskita dupla,False,False,False,False,0.019960972999998,False,True,False,NM,3.308599999999999,4.785326340664483,0.0456043413786206,-0.11924824,219.27736916485787,10,9.0,60.0,51.0,27.1,21.72,9.0,5.0,93.0,65.2,33.36,93.0,53.5,1294.0,345.311,367.6616,53.5,1.0,17.0,11.8,6.24,17.0,2.0,6.0,4.0,1.8,244.0,187.0,117.6,72.72,3.98,3.19,2.8529999999999998,1.3524,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.0,1.8,0.0,4.0,0.4,0.0,1.0,11.0,6.1,2.06,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,10.0,1.0,0.0,1.0,10.0,1.9,1.6199999999999999,1.0,9.7075,115.765,34.0915,32.813100000000006,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1113230,Cs2PrAgF6,GGA,perovskita dupla,False,False,False,False,0.004704546000001,False,True,False,NM,3.2577,4.704791414287996,0.0450746819485171,-0.071703099999999,221.8540335220042,10,9.0,59.0,50.0,27.0,21.6,9.0,5.0,93.0,65.0,33.6,93.0,53.5,1234.93,336.311,353.2616,53.5,1.0,17.0,11.8,6.24,17.0,2.0,6.0,4.0,1.8,244.0,187.0,117.8,72.96,3.98,3.19,2.852,1.3536000000000001,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.0,1.8,0.0,3.0,0.3,0.0,1.0,11.0,6.0,2.2,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,11.0,1.1,0.0,1.0,11.0,2.0,1.8,1.0,9.7075,115.765,34.178,32.9342,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,96.7,98.04,15.0,1,0,0,0
mp-1113488,Rb2MnHgF6,GGA,perovskita dupla,False,False,False,False,0.040591604499999,False,True,False,FM,0.3673,5.072673881759817,0.0565235015880746,0.62820407,176.91756028982132,10,9.0,80.0,71.0,23.3,17.160000000000004,9.0,4.0,93.0,68.9,29.339999999999996,93.0,53.5,1519.0,269.92400000000004,266.8296,53.5,1.0,17.0,12.3,5.64,17.0,2.0,6.0,4.0,1.44,220.0,163.0,105.3,57.959999999999994,3.98,3.16,2.907,1.2876,3.98,1.0,1.8,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.5,2.4,0.0,14.0,1.4,0.0,1.0,26.0,7.7,3.660000000000001,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,5.0,0.5,0.0,0.0,0.0,0.0,5.0,1.3,0.74,1.0,9.7075,90.7225,27.54151724138,25.272393103448,0.0,1.97,1.182,0.9456,1.97,0.000310120689655,3.10120689655e-05,15.0,229.0,214.0,93.1,93.72,15.0,1,0,0,0
mp-1113539,Cs2CoAgF6,GGA+U,perovskita dupla,False,True,True,True,0.043119591874998,False,True,False,NM,1.8768,5.071111359856548,0.0558704620807333,0.91977695,178.9854536293241,10,9.0,55.0,46.0,23.8,17.76,9.0,5.0,93.0,69.1,28.68,93.0,53.5,1768.0,392.71099999999996,443.50159999999994,53.5,1.0,17.0,12.4,5.5200000000000005,17.0,2.0,6.0,4.0,1.56,244.0,187.0,110.1,63.720000000000006,3.98,3.19,2.927,1.2635999999999998,3.98,1.0,1.7,2.0,0.0,3.0,2.4,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,1.0,11.0,6.4,2.1599999999999997,7.0,1.0,0.0,0.0,1.0,0.6,0.4800000000000001,1.0,3.0,0.3,0.0,0.0,0.0,1.0,3.0,1.2,0.36,1.0,9.7075,115.765,31.635,33.652,0.0,1.97,1.182,0.9456,1.97,1.5484712,0.15484712,15.0,229.0,214.0,96.7,98.04,15.0,0,1,0,0
mp-1113583,Cs2GaAgF6,GGA,perovskita dupla,False,False,False,True,0.0,True,True,False,NM,2.7308,5.140723875863037,0.0555410442766891,-0.32040701,180.04702882759906,10,9.0,55.0,46.0,24.2,18.24,9.0,5.0,93.0,70.7,27.419999999999995,93.0,53.5,1234.93,246.202,231.2424,53.5,1.0,17.0,12.8,5.08,17.0,2.0,6.0,4.0,1.56,244.0,187.0,109.7,63.24000000000001,3.98,3.19,2.92,1.2719999999999998,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,1.0,13.0,6.8,2.3200000000000003,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,115.765,32.496249999999996,33.3075,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,83.7,86.38000000000001,15.0,1,0,0,0
mp-1113588,Cs2InAgF6,GGA,perovskita dupla,False,True,False,True,0.0,True,True,False,NM,2.1888,5.056538959944953,0.0505424398402617,0.34243885,197.85352728528312,10,9.0,55.0,46.0,26.0,20.4,9.0,5.0,93.0,70.8,27.480000000000008,93.0,53.5,1234.93,258.88599999999997,246.4632,53.5,1.0,17.0,12.8,5.08,17.0,2.0,6.0,4.0,1.6799999999999997,244.0,187.0,111.7,65.64000000000001,3.98,3.19,2.917,1.2756,3.98,1.0,1.7,2.0,0.0,3.1,2.28,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,1.0,13.0,6.8,2.3200000000000003,7.0,1.0,0.0,0.0,5.0,1.1,0.78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.4,0.72,1.0,9.7075,115.765,33.036500000000004,33.0914,0.0,1.97,1.182,0.9456,1.97,0.0,0.0,15.0,229.0,214.0,91.2,91.44000000000001,15.0,1,0,0,0
