material_id,formula,regime_calc,estrutura_esperada,is_pv_candidate,is_ibsc_candidate,is_pv_candidate_amp,is_ibsc_candidate_amp,energy_above_hull,is_stable,near_hull,is_gap_direct,ordering,band_gap,density,site_density,efermi,volume,nsites,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData avg_dev Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData mean NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData maximum NfValence,MagpieData mean NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData maximum NdUnfilled,MagpieData mean NdUnfilled,MagpieData maximum NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData maximum GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData maximum GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,regime_GGA,regime_GGAU,regime_HSE06,gap_direto
mp-1215443,ZnGaPS,GGA,relacionada,True,False,True,True,0.02351833142857,False,True,True,NM,1.67,3.987296575491632,0.0484674146588276,2.83613617,82.52967541505649,4,15.0,31.0,16.0,23.0,7.5,15.0,69.0,88.0,78.5,69.0,302.91,692.68,425.3125,133.68374999999997,302.91,12.0,16.0,14.0,1.5,3.0,4.0,1.0,0.5,105.0,122.0,17.0,114.0,8.0,105.0,2.58,0.9300000000000002,2.0575,0.3275,1.65,2.0,2.0,2.0,0.0,4.0,2.0,1.5,0.0,10.0,5.0,5.0,0.0,0.0,5.0,13.0,8.0,9.0,3.5,5.0,5.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,1.5,13.96,25.786875,20.2936532738,3.884903273799999,13.96,2.202,0.95675,0.95675,0.0,0.0,2.0,194.0,192.0,82.5,55.75,2.0,1,0,0,1
mp-1217996,TaCu3Se3S,GGA,relacionada,True,False,True,True,0.0,True,True,False,NM,1.6491,5.846707643517421,0.0439756427343487,2.81235618,181.91888742427204,8,16.0,73.0,57.0,34.75,9.5625,29.0,48.0,89.0,74.375,64.0,388.36,3290.0,1154.20875,686.6187500000001,494.0,5.0,16.0,12.75,3.25,3.0,6.0,3.0,0.46875,105.0,170.0,65.0,128.875,12.625,120.0,2.58,1.08,2.17875,0.37875,1.9,1.0,1.625,1.0,0.0,4.0,2.0,2.0,0.0,10.0,7.875,3.1875,14.0,1.75,6.0,19.0,13.0,13.25,3.5,2.0,2.0,1.0,1.0,0.0,7.0,0.875,0.0,1.0,7.0,6.0,2.25,1.1875,11.07,25.92,19.359609375,6.527109375,11.07,2.202,0.574875,0.574875,0.0,0.0,14.0,229.0,215.0,127.0,99.0,14.0,1,0,0,0
mp-1226798,CdIn4As4S,GGA,relacionada,False,False,False,False,0.0103115375,False,True,True,NM,0.0099,5.15253818372345,0.034345947225809,3.43760443,291.15516699116034,10,16.0,49.0,33.0,39.2,9.6,33.0,70.0,88.0,79.4,75.0,388.36,1090.0,706.158,307.0736,429.75,12.0,16.0,14.0,1.2,3.0,5.0,2.0,0.6,105.0,144.0,39.0,129.3,13.1,119.0,2.58,0.8900000000000001,2.011,0.24900000000000005,1.78,2.0,2.0,2.0,0.0,4.0,2.0,1.2,0.0,10.0,9.0,1.8,0.0,0.0,6.0,15.0,9.0,13.0,1.6,5.0,5.0,3.4,1.28,3.0,0.0,0.0,0.0,0.0,5.0,5.0,3.4,1.28,19.495,25.786875,23.102187500000003,1.4631875,22.175,2.202,0.2202,0.39636,0.0,0.0,70.0,194.0,124.0,148.4,23.2,139.0,1,0,0,1
mp-1226842,CdGa4As4S,GGA,relacionada,False,False,False,False,0.009775825499999,False,True,True,NM,0.173799999999999,4.960340489259347,0.0413134456469252,2.650275869999999,242.0519480621983,10,16.0,48.0,32.0,32.0,4.0,31.0,70.0,88.0,79.0,74.0,302.91,1090.0,655.422,347.6624,302.91,12.0,16.0,14.0,1.2,3.0,5.0,2.0,0.2,105.0,144.0,39.0,121.3,5.1,119.0,2.58,0.8900000000000001,2.0229999999999997,0.23700000000000004,1.81,2.0,2.0,2.0,0.0,4.0,2.0,1.2,0.0,10.0,9.0,1.8,0.0,0.0,6.0,15.0,9.0,13.0,1.6,5.0,5.0,3.4,1.28,3.0,0.0,0.0,0.0,0.0,5.0,5.0,3.4,1.28,18.8575,25.786875,20.9411875,1.9561874999999993,18.8575,2.202,0.2202,0.39636,0.0,0.0,64.0,194.0,130.0,118.4,53.2,64.0,1,0,0,1
mp-561350,AlBiSCl4,GGA,kesterita,False,False,False,True,0.0,True,True,False,NM,2.8305,3.256818015369465,0.033498797392029,0.03447033,835.8509015210963,28,13.0,83.0,70.0,25.714285714285715,16.367346938775512,17.0,73.0,94.0,89.0,94.0,171.6,933.47,364.6614285714286,220.6416326530612,171.6,13.0,17.0,16.0,1.1428571428571428,3.0,6.0,3.0,0.7346938775510203,102.0,148.0,46.0,111.71428571428571,13.020408163265303,102.0,3.16,1.55,2.692857142857143,0.5338775510204082,3.16,2.0,2.0,2.0,1.0,4.0,4.0,1.1428571428571428,0.0,10.0,1.4285714285714286,2.4489795918367347,14.0,2.0,3.0,29.0,26.0,9.428571428571429,5.591836734693878,5.0,4.0,2.0,1.1428571428571428,1.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,1.1428571428571428,16.48,32.95,24.743839285714284,2.642627551020408,24.4975,2.493,1.739142857142857,0.9937959183673469,2.493,0.0,12.0,225.0,213.0,80.42857142857143,41.30612244897959,64.0,1,0,0,0
mp-866713,ReTeSCl4,GGA,kesterita,False,True,False,True,0.0,True,True,False,NM,2.3274,3.840004270089397,0.0331926664992693,0.630814,843.5598267049858,28,16.0,75.0,59.0,30.142857142857142,19.061224489795922,17.0,54.0,94.0,86.85714285714286,94.0,171.6,3459.0,750.9171428571427,773.7379591836734,171.6,7.0,17.0,15.285714285714286,2.3673469387755097,3.0,6.0,3.0,1.0204081632653061,102.0,151.0,49.0,114.57142857142857,17.10204081632653,102.0,3.16,1.2600000000000002,2.7457142857142856,0.4734693877551021,3.16,2.0,2.0,2.0,0.0,5.0,4.0,1.1428571428571428,0.0,10.0,2.142857142857143,3.0612244897959187,14.0,2.0,6.0,21.0,15.0,10.142857142857142,4.775510204081633,2.0,2.0,1.1428571428571428,0.4897959183673469,1.0,5.0,0.7142857142857143,0.0,1.0,5.0,4.0,1.8571428571428572,0.979591836734694,14.655,34.7633333333,24.742172619042858,3.161675170061225,24.4975,2.493,1.8054285714285714,0.8991020408163265,2.493,0.0,64.0,194.0,130.0,96.0,44.0,64.0,1,0,0,0
mp-1219554,RbLiZnS2,GGA,kesterita,False,True,False,True,0.0,True,True,True,NM,2.5255,3.30550831182563,0.0448444101361741,1.03850678,111.49661651958507,5,3.0,37.0,34.0,20.4,10.48,16.0,1.0,88.0,50.0,88.0,312.46,692.68,447.11,100.85999999999999,388.36,1.0,16.0,9.2,6.56,2.0,5.0,3.0,0.8800000000000001,105.0,220.0,115.0,136.0,33.6,105.0,2.58,1.7600000000000002,1.722,0.6864000000000001,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,10.0,2.0,3.2,0.0,0.0,1.0,12.0,11.0,5.2,3.3599999999999994,2.0,2.0,0.8,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,13.96,90.7225,34.56991666666,22.461033333336,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.0,70.0,229.0,159.0,158.4,70.72,70.0,1,0,0,1
mp-1219557,RbMnCuS2,GGA,kesterita,False,False,False,False,0.0,True,True,False,FM,0.1549,4.049566798249158,0.0454843581155348,3.91967195,109.92790064882304,5,16.0,37.0,21.0,24.6,6.88,16.0,4.0,88.0,59.2,88.0,312.46,1519.0,793.1899999999999,516.156,388.36,1.0,16.0,10.2,4.96,3.0,5.0,2.0,0.64,105.0,220.0,115.0,140.2,31.919999999999995,105.0,2.58,1.7600000000000002,1.886,0.5608000000000001,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,10.0,3.0,3.6,0.0,0.0,1.0,11.0,10.0,6.2,2.24,2.0,2.0,0.8,0.9600000000000002,2.0,5.0,1.0,0.0,1.0,5.0,4.0,2.2,1.12,10.4875862069,90.7225,32.77076724138,23.180693103448,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.000310120689655,70.0,229.0,159.0,162.2,73.76,70.0,1,0,0,0
mp-1225887,CsLiZnS2,GGA,kesterita,False,True,False,True,0.0,True,True,True,NM,2.5019,3.752316748058588,0.0419417223189759,3.95145796,119.2130347431588,5,3.0,55.0,52.0,24.0,14.8,16.0,1.0,88.0,50.2,88.0,301.59,692.68,444.93600000000004,102.5992,388.36,1.0,16.0,9.2,6.56,2.0,6.0,4.0,1.12,105.0,244.0,139.0,140.8,41.28000000000001,105.0,2.58,1.79,1.716,0.6912,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,10.0,2.0,3.2,0.0,0.0,1.0,12.0,11.0,5.2,3.3599999999999994,2.0,2.0,0.8,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,13.96,115.765,39.578416666660004,30.474633333336005,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.0,70.0,229.0,159.0,158.4,70.72,70.0,1,0,0,1
mp-1225894,CsLiMnS2,GGA,kesterita,False,False,True,False,0.0,True,True,False,FM,0.809299999999999,3.50941290450225,0.0408130459209843,3.5505405,122.50984672107538,5,3.0,55.0,52.0,23.0,13.6,16.0,1.0,88.0,46.8,88.0,301.59,1519.0,610.2,363.52000000000004,388.36,1.0,16.0,8.2,6.24,2.0,6.0,4.0,1.12,105.0,244.0,139.0,144.2,39.919999999999995,105.0,2.58,1.79,1.6960000000000002,0.7072,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,5.0,1.0,1.6,0.0,0.0,1.0,7.0,6.0,4.2,2.5599999999999996,2.0,2.0,0.8,0.9600000000000002,2.0,5.0,1.0,0.0,1.0,5.0,4.0,2.2,1.12,10.4875862069,115.765,38.88393390804,30.752426436784003,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.000310120689655,70.0,229.0,159.0,163.0,74.4,70.0,1,0,0,0
mp-753940,KLiMnS2,GGA,kesterita,False,False,False,False,0.0,True,True,False,FM,0.6361999999999991,2.499548090785788,0.04558437555974,2.36540622,109.686705995288,5,3.0,25.0,22.0,15.8,5.119999999999999,16.0,1.0,88.0,46.4,88.0,336.53,1519.0,617.1880000000001,360.7248000000001,388.36,1.0,16.0,8.2,6.24,2.0,4.0,2.0,0.64,105.0,203.0,98.0,136.0,28.0,105.0,2.58,1.7600000000000002,1.702,0.7024000000000001,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,5.0,1.0,1.6,0.0,0.0,1.0,7.0,6.0,4.2,2.5599999999999996,2.0,2.0,0.8,0.9600000000000002,2.0,5.0,1.0,0.0,1.0,5.0,4.0,2.2,1.12,10.4875862069,73.1066666667,30.352267241379998,17.101759770128,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.000310120689655,70.0,229.0,159.0,163.0,74.4,70.0,1,0,0,0
mp-774907,KLiZnS2,GGA,kesterita,False,True,False,True,0.0,True,True,False,NM,2.5442,2.759771040667913,0.0473285413915537,1.0428322,105.644498076425,5,3.0,30.0,27.0,16.8,6.16,16.0,1.0,88.0,49.8,88.0,336.53,692.68,451.924,97.00879999999998,388.36,1.0,16.0,9.2,6.56,2.0,4.0,2.0,0.64,105.0,203.0,98.0,132.6,28.159999999999997,105.0,2.58,1.7600000000000002,1.722,0.6864000000000001,2.58,1.0,1.6,2.0,0.0,4.0,1.6,1.9200000000000004,0.0,10.0,2.0,3.2,0.0,0.0,1.0,12.0,11.0,5.2,3.3599999999999994,2.0,2.0,0.8,0.9600000000000002,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.64,13.96,73.1066666667,31.046749999999996,16.823966666679997,25.786875,2.202,0.8808,1.0569600000000001,2.202,0.0,70.0,229.0,159.0,158.4,70.72,70.0,1,0,0,0
mp-1224911,Fe3H9S2O15,GGA+U,relacionada,False,True,True,True,0.020887538390803,False,True,False,FM,1.9904,2.866981317641671,0.1041537312338583,2.76269133,278.43457604879995,29,1.0,26.0,25.0,8.241379310344827,4.744351961950059,8.0,55.0,92.0,85.3103448275862,87.0,14.01,1811.0,246.82103448275865,343.1458501783591,54.8,1.0,16.0,10.517241379310345,6.428061831153389,1.0,4.0,3.0,0.5992865636147444,31.0,132.0,101.0,64.65517241379311,20.88941736028538,66.0,3.44,1.6099999999999999,2.829310344827586,0.6317479191438762,3.44,1.0,1.6896551724137931,2.0,0.0,4.0,2.3448275862068964,1.9405469678953626,0.0,6.0,0.6206896551724138,1.1129607609988112,0.0,0.0,1.0,8.0,7.0,4.655172413793103,2.268727705112961,2.0,2.0,1.1724137931034482,0.9702734839476813,2.0,4.0,0.41379310344827586,0.0,1.0,4.0,3.0,1.896551724137931,0.5564803804994054,6.615,25.786875,9.65081896551724,2.4489417360285364,9.105,7.853,2.5889999999999995,3.267310344827586,0.0,2.1106628,12.0,229.0,217.0,94.93103448275862,89.22948870392392,12.0,0,1,0,0
mp-1223262,La6Sb4(SO4)3,GGA,relacionada,False,True,True,True,0.0,True,True,True,NM,1.957899999999999,5.790163945422656,0.0541897742154933,8.3453657,922.6833055470552,50,8.0,57.0,49.0,27.6,21.6,8.0,13.0,88.0,69.04,87.0,54.8,1193.0,503.832,458.78399999999993,54.8,3.0,16.0,12.72,4.6655999999999995,2.0,6.0,4.0,1.632,66.0,207.0,141.0,116.2,50.88,66.0,3.44,2.34,2.5528,0.85824,3.44,2.0,2.0,2.0,0.0,4.0,2.88,1.3824,0.0,10.0,1.84,2.6112,0.0,0.0,3.0,15.0,12.0,6.72,2.6496,3.0,3.0,1.68,0.8064,2.0,9.0,2.16,0.0,2.0,9.0,7.0,3.84,2.4768,9.105,36.8975,21.369825000000002,11.774232,9.105,2.202,0.26424,0.46506239999999993,0.0,0.0,12.0,194.0,182.0,87.28,76.416,12.0,1,0,0,1
mp-1021497,Li2SiSnS4,GGA,kesterita,False,True,True,True,0.016868490312502,False,True,True,NM,1.9189,2.965496773110087,0.0494463723045054,3.80801766,161.79144449128904,8,3.0,50.0,47.0,16.75,8.3125,16.0,1.0,88.0,64.0,88.0,388.36,1687.0,581.6125,276.34687499999995,388.36,1.0,16.0,11.75,5.375,2.0,5.0,3.0,0.5,105.0,139.0,34.0,115.75,11.9375,105.0,2.58,1.6,2.0175,0.5625,2.58,1.0,1.75,2.0,0.0,4.0,2.5,1.5,0.0,10.0,1.25,2.1875,0.0,0.0,1.0,14.0,13.0,5.5,2.625,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,16.5933333333,33.285,23.757395833325,4.411380208343749,25.786875,2.202,1.197625,1.004375,2.202,0.0,70.0,229.0,159.0,138.25,68.25,70.0,1,0,0,1
mp-1079889,ZnAg2SnS4,GGA,kesterita,False,False,False,False,0.0,True,True,True,NM,0.218199999999999,4.633644483182918,0.0422702452065108,2.90636277,189.25842423946412,8,16.0,50.0,34.0,29.75,13.75,16.0,65.0,88.0,78.875,88.0,388.36,1234.93,652.6324999999999,301.160625,388.36,11.0,16.0,14.0,2.0,3.0,5.0,2.0,0.875,105.0,145.0,40.0,121.375,16.375,105.0,2.58,0.9300000000000002,2.22375,0.35625000000000007,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,5.0,5.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,13.96,33.285,22.8815625,5.506171874999999,25.786875,2.202,1.101,1.101,2.202,0.0,70.0,225.0,155.0,133.125,63.125,70.0,1,0,0,1
mp-1147586,SrCu2GeS4,GGA,kesterita,False,False,True,False,0.045221895833333,False,True,False,NM,0.7338,4.175366062383344,0.04840022359487,4.85403416,165.28849261035083,8,16.0,38.0,22.0,24.0,8.0,16.0,8.0,88.0,70.875,88.0,388.36,1357.77,816.2975000000001,427.9375,388.36,2.0,16.0,12.75,3.5625,3.0,5.0,2.0,0.625,105.0,195.0,90.0,124.875,21.09375,105.0,2.58,1.6300000000000001,2.135,0.44500000000000006,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,3.75,4.6875,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,11.07,54.23,25.315312499999997,7.700234374999999,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,225.0,155.0,147.5,77.5,70.0,1,0,0,0
mp-1215696,Zn2InCuS4,GGA,kesterita,False,False,True,False,0.005861585624999,False,True,True,NM,0.7250999999999991,4.340781803511167,0.0478066560380111,3.88948227,167.34071493390337,8,16.0,49.0,33.0,25.25,9.25,16.0,64.0,88.0,78.625,88.0,388.36,1357.77,590.79,242.68999999999997,388.36,11.0,16.0,14.0,2.0,3.0,5.0,2.0,0.625,105.0,142.0,37.0,117.25,12.25,105.0,2.58,0.9300000000000002,2.1625,0.4175000000000001,2.58,1.0,1.875,2.0,0.0,4.0,2.125,1.875,0.0,10.0,5.0,5.0,0.0,0.0,6.0,13.0,7.0,9.0,3.0,5.0,5.0,1.625,1.21875,2.0,0.0,0.0,0.0,0.0,5.0,5.0,1.75,1.0625,11.07,25.786875,20.7996875,5.852265624999999,25.786875,2.202,1.101,1.101,2.202,0.0,70.0,225.0,155.0,129.0,59.0,70.0,1,0,0,1
mp-12532,KAg2PS4,GGA,kesterita,True,False,True,False,0.0,True,True,False,NM,1.2441,3.6503124457238334,0.0424716149934172,2.66010495,188.3610971996221,8,15.0,47.0,32.0,24.0,11.5,16.0,3.0,88.0,71.0,88.0,317.3,1234.93,584.6412500000001,325.1443750000001,388.36,1.0,16.0,12.75,3.8125,3.0,5.0,2.0,0.78125,105.0,203.0,98.0,127.5,27.625,105.0,2.58,1.7600000000000002,2.1487499999999997,0.44156250000000014,2.58,1.0,1.625,2.0,0.0,4.0,2.375,1.78125,0.0,10.0,2.5,3.75,0.0,0.0,1.0,11.0,10.0,6.5,2.25,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,16.33,73.1066666667,28.9355505952375,11.042779017865627,25.786875,2.202,1.304125,0.97809375,2.202,0.0,2.0,229.0,227.0,120.125,79.65625,70.0,1,0,0,0
mp-19896,Li2GePbS4,GGA,kesterita,False,True,False,True,0.0,True,True,False,NM,2.2649,4.10466786900527,0.0468624494670223,2.76233331,170.71237400063112,8,3.0,82.0,79.0,23.0,17.0,16.0,1.0,88.0,64.25,88.0,388.36,1211.4,534.10375,185.950625,388.36,1.0,16.0,11.75,5.375,2.0,6.0,4.0,0.875,105.0,146.0,41.0,117.75,12.75,105.0,2.58,1.6,2.0775,0.565625,2.58,1.0,1.75,2.0,0.0,4.0,2.5,1.5,0.0,10.0,2.5,3.75,14.0,1.75,1.0,28.0,27.0,8.5,6.25,4.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,2.25,0.875,16.5933333333,28.11,23.431145833324997,3.5254427083437503,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,229.0,159.0,148.5,78.5,70.0,1,0,0,0
mp-2222834,MgCu2GeS4,GGA,kesterita,False,False,False,False,0.001103299374998,False,True,True,NM,0.6525000000000001,3.706108854275235,0.0506815765108205,4.13752951,157.84828631548194,8,12.0,32.0,20.0,20.75,6.9375,16.0,64.0,88.0,78.375,88.0,388.36,1357.77,800.4225000000001,412.0625,388.36,2.0,16.0,12.75,3.5625,3.0,4.0,1.0,0.46875,105.0,141.0,36.0,118.125,13.125,105.0,2.58,1.27,2.1799999999999997,0.4000000000000001,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,3.75,4.6875,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,11.07,25.786875,21.3978125,5.163906249999998,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,225.0,155.0,143.625,73.625,70.0,1,0,0,1
mp-629443,Li2EuGeS4,GGA,kesterita,False,False,False,False,0.0,True,True,False,FM,0.2021,3.652472659104569,0.0479802467817627,3.97579744,166.73528246713374,8,3.0,63.0,60.0,20.625,13.4375,16.0,1.0,88.0,57.25,88.0,388.36,1211.4,595.9025,278.64875,388.36,1.0,16.0,10.375,6.53125,2.0,6.0,4.0,0.875,105.0,198.0,93.0,124.25,20.3125,105.0,2.58,1.6,1.934375,0.66453125,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,1.25,2.1875,7.0,0.875,1.0,14.0,13.0,6.125,2.6875,4.0,4.0,1.5,1.125,2.0,0.0,0.0,7.0,1.0,7.0,6.0,2.625,1.4375,16.5933333333,36.46,24.474895833325,4.30825520834375,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,229.0,159.0,149.0,79.0,70.0,1,0,0,0
mp-6408,ZnCu2GeS4,GGA,kesterita,False,False,False,False,0.0,True,True,True,NM,0.369399999999999,4.443875003832139,0.0544210935959409,4.37297574,147.001823583286,8,16.0,32.0,16.0,23.0,7.0,16.0,64.0,88.0,78.5,88.0,388.36,1357.77,771.6324999999999,403.010625,388.36,11.0,16.0,14.0,2.0,3.0,4.0,1.0,0.5,105.0,132.0,27.0,115.75,10.75,105.0,2.58,0.9300000000000002,2.2225,0.3575000000000001,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,5.0,5.0,0.0,0.0,6.0,14.0,8.0,9.0,3.0,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,11.07,25.786875,20.2815625,6.186171874999999,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,225.0,155.0,143.625,73.625,70.0,1,0,0,1
mp-7394,BaAg2GeS4,GGA,kesterita,False,False,False,False,0.0,True,True,False,NM,0.5960999999999991,4.70604412291684,0.04092755606709,3.38929799,195.46732736462647,8,16.0,56.0,40.0,30.75,14.75,16.0,9.0,88.0,71.25,88.0,388.36,1234.93,779.3375000000001,390.9775,388.36,2.0,16.0,12.75,3.5625,3.0,6.0,3.0,1.0,105.0,215.0,110.0,130.625,28.28125,105.0,2.58,1.69,2.135,0.44500000000000006,2.58,1.0,1.75,2.0,0.0,4.0,2.25,1.75,0.0,10.0,3.75,4.6875,0.0,0.0,2.0,14.0,12.0,7.75,3.1875,4.0,4.0,1.5,1.125,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.75,0.8125,16.33,63.59,27.800312499999997,8.947421875,25.786875,2.202,1.1488749999999999,1.053125,2.202,0.0,70.0,229.0,159.0,148.0,78.0,70.0,1,0,0,0
mp-9490,KAg2SbS4,GGA,kesterita,False,False,False,False,0.00594227557638,False,True,False,NM,0.569599999999999,3.921085921459203,0.037418023616287,2.1818204,213.800709573496,8,16.0,51.0,35.0,28.5,14.875,16.0,3.0,88.0,71.25,88.0,336.53,1234.93,657.9512500000001,349.9465625,388.36,1.0,16.0,12.75,3.8125,3.0,5.0,2.0,0.875,105.0,203.0,98.0,131.5,26.5,105.0,2.58,1.7600000000000002,2.13125,0.4487500000000001,2.58,1.0,1.625,2.0,0.0,4.0,2.375,1.78125,0.0,10.0,3.75,4.6875,0.0,0.0,1.0,15.0,14.0,7.75,3.4375,3.0,3.0,1.375,1.03125,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.75,0.5625,16.33,73.1066666667,30.0592708333375,11.13703125000625,25.786875,2.202,1.101,1.101,2.202,0.0,70.0,229.0,159.0,140.625,70.625,70.0,1,0,0,0
mp-1218922,SnTe(PbS)4,GGA,relacionada,False,False,False,False,0.020465665250001,False,True,True,NM,0.5192,7.117011121433152,0.0356163464093066,5.53253168,280.76995560069537,10,16.0,82.0,66.0,49.4,26.720000000000006,16.0,80.0,90.0,84.6,81.0,388.36,722.66,518.3620000000001,106.65799999999999,388.36,14.0,16.0,15.0,1.0,3.0,6.0,3.0,1.28,105.0,146.0,41.0,128.1,18.48,105.0,2.58,0.6200000000000001,2.37,0.168,2.33,2.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,10.0,6.0,4.8,14.0,5.6,6.0,28.0,22.0,16.6,9.120000000000001,4.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,25.786875,34.7633333333,28.363583333329995,2.264233333327997,25.786875,2.202,0.9272,1.0198399999999999,0.0,0.0,70.0,225.0,155.0,147.3,63.1,70.0,1,0,0,1
mp-1219697,Rb3Ag9(SbS3)4,GGA,kesterita,True,False,True,True,0.002567341904761,False,True,False,NM,1.6418,4.737493367464797,0.0380572509011447,2.47767591,735.7336469922935,28,16.0,51.0,35.0,33.214285714285715,14.755102040816325,16.0,4.0,88.0,71.17857142857143,88.0,312.46,1234.93,725.9710714285713,377.9904336734694,388.36,1.0,16.0,12.642857142857142,3.5510204081632653,3.0,5.0,2.0,0.9795918367346939,105.0,220.0,115.0,135.03571428571428,25.744897959183675,105.0,2.58,1.7600000000000002,2.1067857142857145,0.40561224489795933,2.58,1.0,1.5714285714285714,2.0,0.0,4.0,2.142857142857143,1.836734693877551,0.0,10.0,4.642857142857143,4.974489795918367,0.0,0.0,1.0,15.0,14.0,8.357142857142858,3.596938775510204,3.0,3.0,1.2857142857142858,1.1020408163265307,2.0,0.0,0.0,0.0,1.0,3.0,2.0,1.7142857142857142,0.6122448979591837,16.33,90.7225,30.529285714285713,13.193035714285715,25.786875,2.202,0.9437142857142857,1.0785306122448979,2.202,0.0,70.0,229.0,159.0,150.57142857142858,69.06122448979592,70.0,1,0,0,0
