material_id,formula,band_gap,is_gap_direct,is_pv_candidate,is_pv_candidate_amp,is_ibsc_candidate,is_ibsc_candidate_amp,energy_above_hull,formation_energy_per_atom,crystal_system,spacegroup_symbol,spacegroup_number,estrutura_esperada,regime_calc,density,efermi,theoretical,has_experimental_ref,possible_species,familia
mp-1113201,Cs2InGaCl6,1.9897,False,False,True,True,True,0.041652341166667,-1.800372903347701,Cubic,Fm-3m,225,perovskita dupla,GGA,3.3668909034348022,0.63972944,True,False,"['Cl-', 'Ga+', 'Cs+', 'In3+']",Perovskita Dupla
mp-1110748,Rb2LiNdI6,2.9632,True,False,False,False,True,0.042163135500000004,-1.624093795583333,Cubic,Fm-3m,225,perovskita dupla,GGA,3.988512347447781,0.61375,True,False,"['Nd3+', 'I-', 'Rb+', 'Li+']",Perovskita Dupla
mp-1110685,Rb2YCuCl6,2.6201,False,False,False,False,True,0.042299687474995004,-2.1307066575,Cubic,Fm-3m,225,perovskita dupla,GGA,3.138429532143303,1.80780272,True,False,"['Cu+', 'Y3+', 'Rb+', 'Cl-']",Perovskita Dupla
mp-1113403,Rb2DyCuCl6,2.5201000000000002,False,False,False,True,True,0.042384823369999006,-2.135849725666666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.588577918214867,1.84011382,True,False,"['Cu+', 'Rb+', 'Cl-', 'Dy3+']",Perovskita Dupla
mp-1111373,K2TlFeF6,2.5608,False,False,False,True,True,0.042434784374995003,-2.6736153767833333,Cubic,Fm-3m,225,perovskita dupla,GGA+U,3.899019693712365,2.30149518,True,False,"['K+', 'Fe3+', 'F-', 'Tl+']",Perovskita Dupla
mp-753733,Li2MnO2F,2.2217000000000002,False,False,False,True,True,0.042750900416666,-2.452081707016283,Orthorhombic,Pnma,62,perovskita dupla,GGA,3.377667538000174,1.3037581,True,False,"['F-', 'O2-', 'Li+', 'Mn3+']",Perovskita Dupla
mp-1113539,Cs2CoAgF6,1.8768,False,False,True,True,True,0.043119591874998,-2.318850262097701,Cubic,Fm-3m,225,perovskita dupla,GGA+U,5.071111359856548,0.91977695,True,False,"['F-', 'Co3+', 'Ag+', 'Cs+']",Perovskita Dupla
mp-1113057,Cs2KAlI6,1.7447,True,True,True,False,True,0.043195742749999,-1.364546214656034,Cubic,Fm-3m,225,perovskita dupla,GGA,3.825743459639343,0.8275,True,False,"['K+', 'I-', 'Cs+', 'Al3+']",Perovskita Dupla
mp-1114186,Rb2YInI6,2.6542,True,False,False,False,True,0.043320097499998,-1.449890531166666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.6564873506291082,0.68968099,True,False,"['Y3+', 'Rb+', 'I-', 'In+']",Perovskita Dupla
mp-1110897,K2NaBiBr6,3.1276,False,False,False,False,True,0.043353953499999,-1.599942692587931,Cubic,Fm-3m,225,perovskita dupla,GGA,3.450459015640233,-0.95692168,True,False,"['Br-', 'K+', 'Na+', 'Bi3+']",Perovskita Dupla
mp-1114122,KRb2InBr6,2.3739,True,False,False,True,True,0.0439912485,-1.696922905891666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.51719140928488,-1.10290869,True,False,"['Br-', 'K+', 'Rb+', 'In3+']",Perovskita Dupla
mp-778119,LiFe2OF3,2.9856,True,False,False,False,True,0.044051986071428004,-2.393702099404761,Orthorhombic,Pnma,62,perovskita dupla,GGA+U,3.817945176555439,0.8866023,True,False,"['F-', 'O2-', 'Fe2+', 'Li+']",Perovskita Dupla
mp-1111577,K2TlInCl6,2.5682,False,False,False,True,True,0.044406814499996006,-1.75523488945,Cubic,Fm-3m,225,perovskita dupla,GGA,2.936699617769308,-0.06395879,True,False,"['Cl-', 'K+', 'In3+', 'Tl+']",Perovskita Dupla
mp-1112416,Rb2TbCuCl6,2.5313,False,False,False,True,True,0.044782863109999,-2.135208446166666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.5366863561841333,1.84462226,True,False,"['Cu+', 'Rb+', 'Cl-', 'Tb3+']",Perovskita Dupla
mp-1112709,Cs2KSbI6,2.441,False,False,False,True,True,0.04521452100000101,-1.266265636656034,Cubic,Fm-3m,225,perovskita dupla,GGA,3.735312359335545,0.35126437,True,False,"['K+', 'I-', 'Cs+', 'Sb3+']",Perovskita Dupla
mp-640057,K2OsNCl5,1.5914000000000001,True,True,True,False,True,0.045350176944444,-1.369977844944443,Orthorhombic,Pnma,62,perovskita dupla,GGA,3.295491218890597,1.33842403,False,True,"['K+', 'N-', 'Os4+', 'Cl-']",Perovskita Dupla
mp-1110703,Rb2NaMoBr6,1.4757,True,True,True,False,True,0.045588960458331,-1.551942168637931,Cubic,Fm-3m,225,perovskita dupla,GGA,3.767358364793421,0.745290599999999,True,False,"['Br-', 'Na+', 'Rb+', 'Mo3+']",Perovskita Dupla
mp-752750,Li3Ni4O4F3,2.241,False,False,False,True,True,0.045635623571428,-2.006737931071428,Tetragonal,I4/mmm,139,perovskita dupla,GGA+U,4.899204951087929,5.06420951,True,False,"['F-', 'O2-', 'Li+', 'Ni2+']",Perovskita Dupla
mp-759179,LiNiOF,2.3596,False,False,False,True,True,0.04565817875,-2.145763418333333,Tetragonal,P4/mmm,123,perovskita dupla,GGA+U,4.548914571450009,3.65509883,True,False,"['F-', 'O2-', 'Li+', 'Ni2+']",Perovskita Dupla
mp-1114114,Rb2TlBiBr6,1.6711,True,True,True,False,True,0.045726620874998,-1.495697822833333,Cubic,Fm-3m,225,perovskita dupla,GGA,4.052427513398634,0.25333333,True,False,"['Br-', 'Rb+', 'Bi3+', 'Tl+']",Perovskita Dupla
mp-1111240,K2NaAsBr6,2.5764,False,False,False,True,True,0.045854713500000005,-1.47256193633793,Cubic,Fm-3m,225,perovskita dupla,GGA,3.183066884826823,-0.67840738,True,False,"['Br-', 'K+', 'Na+', 'As3+']",Perovskita Dupla
mp-1113862,Rb2TlIrF6,2.2131,False,False,False,True,True,0.04607644218749601,-2.309065975833336,Cubic,Fm-3m,225,perovskita dupla,GGA,5.8852529325616185,1.3357393,True,False,"['F-', 'Rb+', 'Ir3+', 'Tl+']",Perovskita Dupla
mp-1113280,Cs2AlInCl6,3.1183,False,False,False,False,True,0.046391825500000004,-1.7911140397500032,Cubic,Fm-3m,225,perovskita dupla,GGA,3.20099191929776,0.83241131,True,False,"['Cl-', 'Cs+', 'In+', 'Al3+']",Perovskita Dupla
mp-1112551,Cs2TlSbF6,2.4839,True,False,False,True,True,0.046435319749999,-2.678376275264368,Cubic,Fm-3m,225,perovskita dupla,GGA,4.926344984111259,1.93815288,True,False,"['F-', 'Cs+', 'Sb3+', 'Tl+']",Perovskita Dupla
mp-1112016,K2ScInI6,1.9864000000000002,True,False,True,True,True,0.046755988999999006,-1.341102198616666,Cubic,Fm-3m,225,perovskita dupla,GGA,3.477726381309541,0.913548599999999,True,False,"['K+', 'I-', 'In+', 'Sc3+']",Perovskita Dupla
mp-1114164,Rb2YTlI6,3.0376,True,False,False,False,True,0.046976674999999,-1.488978744833334,Cubic,Fm-3m,225,perovskita dupla,GGA,3.8800921096320513,0.18010417,True,False,"['Y3+', 'Rb+', 'I-', 'Tl+']",Perovskita Dupla
mp-1110769,Rb2NaPrI6,3.112,True,False,False,False,True,0.04711534975000101,-1.628247420804597,Cubic,Fm-3m,225,perovskita dupla,GGA,3.701597018599847,0.1675,True,False,"['Na+', 'I-', 'Rb+', 'Pr3+']",Perovskita Dupla
mp-752550,Li3NiOF3,2.1079,False,False,False,True,True,0.047341250625000005,-2.630748494999999,Tetragonal,P4/mmm,123,perovskita dupla,GGA+U,3.596801994408232,2.84062604,True,False,"['F-', 'O2-', 'Li+', 'Ni2+']",Perovskita Dupla
mp-1110613,Rb2AgAsF6,2.326699999999999,False,False,False,True,True,0.047515893833335,-2.429388063416666,Cubic,Fm-3m,225,perovskita dupla,GGA,4.201234235320557,0.57402168,True,False,"['F-', 'Rb+', 'Ag+', 'As3+']",Perovskita Dupla
mp-1110747,Rb2LiPrI6,2.9512,True,False,False,False,True,0.047546028750002,-1.622273131999999,Cubic,Fm-3m,225,perovskita dupla,GGA,3.94027628730316,0.58041667,True,False,"['I-', 'Rb+', 'Li+', 'Pr3+']",Perovskita Dupla
mp-1111878,Cs2YCuBr6,2.0386,False,False,False,True,True,0.048935451749996,-1.841111695931034,Cubic,Fm-3m,225,perovskita dupla,GGA,4.368130031213536,1.4765217,True,False,"['Br-', 'Cu+', 'Y3+', 'Cs+']",Perovskita Dupla
mp-1112884,Cs2NdCuI6,1.7889,False,True,True,False,True,0.049070202250002005,-1.399856529681034,Cubic,Fm-3m,225,perovskita dupla,GGA,4.688922345074309,2.0875,True,False,"['Nd3+', 'I-', 'Cs+', 'Cu+']",Perovskita Dupla
mp-1112883,Cs2PrCuI6,1.776399999999999,False,True,True,False,True,0.049342759749998,-1.3993131760977011,Cubic,Fm-3m,225,perovskita dupla,GGA,4.638644005232575,2.08041667,True,False,"['Cu+', 'I-', 'Cs+', 'Pr3+']",Perovskita Dupla
mp-1110816,Rb2YAgI6,2.4884999999999993,False,False,False,True,True,0.04996716874999901,-1.408657044666666,Cubic,Fm-3m,225,perovskita dupla,GGA,4.195493833752545,0.80041667,True,False,"['Y3+', 'Rb+', 'Ag+', 'I-']",Perovskita Dupla
mp-25432,PWO4F,2.964,False,False,False,False,True,0.0,-2.543892059948979,Triclinic,P-1,2,relacionada,GGA+U,4.966422087444,0.74592075,True,False,"['F-', 'O2-', 'P5+', 'W4+']",Perovskita Dupla
mp-643902,SnH4(NF)2,3.1084,False,False,False,False,True,0.0,-1.155173741111111,Monoclinic,C2/m,12,relacionada,GGA,3.563827669505965,1.21571847,False,True,"['N3-', 'H+', 'Sn4+', 'F-']",Perovskita Dupla
mp-554605,Rb2SbCl3F2,3.0086,False,False,False,False,True,0.0,-2.293246118125,Triclinic,P-1,2,relacionada,GGA,3.2510170494434982,0.36196078,False,True,"['F-', 'Rb+', 'Cl-', 'Sb3+']",Perovskita Dupla
mp-1219649,Rb2W(OF2)2,3.1963,False,False,False,False,True,0.0,-2.681892906111111,Monoclinic,C2/m,12,relacionada,GGA+U,4.714214731791473,-0.76620361,True,False,"['F-', 'W6+', 'Rb+', 'O2-']",Perovskita Dupla
mp-1226138,Cs2W(OF2)2,3.1768,False,False,False,False,True,0.0,-2.688816068812262,Monoclinic,C2/m,12,relacionada,GGA+U,5.426482313035197,-0.33465474,True,False,"['F-', 'W6+', 'Cs+', 'O2-']",Perovskita Dupla
mp-1219529,Sb3Cl9OF4,2.2549,False,False,False,True,True,0.0,-1.6527307152941182,Triclinic,P-1,2,relacionada,GGA,2.654922683859657,-1.6149737100000001,True,False,"['Sb5+', 'O2-', 'Cl-', 'F-']",Perovskita Dupla
mp-1182477,AsN(OF3)2,2.7441999999999993,False,False,False,False,True,0.0,-1.890011069249999,Monoclinic,C2/m,12,relacionada,GGA,2.657416696194527,-2.88429066,True,False,"['N5+', 'F-', 'O2-', 'As5+']",Perovskita Dupla
mp-1191037,AgAs(SeF2)3,1.6736,True,True,True,False,True,0.0,-1.6399032428361742,Monoclinic,C2/m,12,relacionada,GGA,4.291903451511375,0.49260624000000003,False,True,"['F-', 'Ag+', 'Se0+', 'As5+']",Perovskita Dupla
mp-973225,Na2CrH2F8,1.589,False,True,True,False,True,0.0,-2.562508682712202,Monoclinic,C2/m,12,relacionada,GGA+U,2.795387037468407,-2.24888313,False,True,"['Na+', 'H+', 'F-', 'Cr4+']",Perovskita Dupla
mp-541867,CsRe3(O3F5)2,3.0473,False,False,False,False,True,0.0,-2.514888288607758,Triclinic,P-1,2,relacionada,GGA,4.476054121113814,-2.92858455,False,True,"['Re7+', 'F-', 'O2-', 'Cs+']",Perovskita Dupla
mp-554121,NaHf2VF11,3.1712,False,False,False,False,True,0.0,-3.8249189550919542,Monoclinic,C2/m,12,relacionada,GGA+U,4.760697699050345,1.09524123,False,True,"['Na+', 'Hf4+', 'V2+', 'F-']",Perovskita Dupla
mp-554702,NaZr2NiF11,1.8738000000000001,False,False,True,True,True,0.0,-3.577501869758632,Monoclinic,C2/m,12,relacionada,GGA+U,3.75056637586831,-1.14166127,False,True,"['Na+', 'Zr4+', 'F-', 'Ni2+']",Perovskita Dupla
mp-558441,NaZr2VF11,2.163,False,False,False,True,True,0.0,-3.727254019091953,Monoclinic,C2/m,12,relacionada,GGA+U,3.372181864945113,0.89795185,False,True,"['Na+', 'Zr4+', 'V2+', 'F-']",Perovskita Dupla
mp-18518,Rb2NaMn3F12,1.8271000000000002,False,False,True,True,True,0.0,-2.939748370565135,Triclinic,P-1,2,relacionada,GGA+U,3.652049530045886,-1.47087492,False,True,"['Na+', 'Rb+', 'F-', 'Mn3+']",Perovskita Dupla
mp-556244,Xe2NO2F13,2.8973,False,False,False,False,True,0.0,-0.8392523713888891,Monoclinic,C2/m,12,relacionada,GGA,3.151768163562187,-4.33166444,False,True,[],Perovskita Dupla
mp-1207686,TmTiClO3,3.067299999999999,False,False,False,False,True,0.0,-3.5481689280555573,Monoclinic,C2/m,12,relacionada,GGA,5.590238199791773,1.417567099999999,True,True,"['Tm3+', 'O2-', 'Cl-', 'Ti4+']",Perovskita Dupla
mp-1208319,TbTiClO3,3.155999999999999,False,False,False,False,True,0.0,-3.536463339999999,Monoclinic,C2/m,12,relacionada,GGA,5.201838100782149,1.39888421,True,True,"['O2-', 'Cl-', 'Ti4+', 'Tb3+']",Perovskita Dupla
mp-1210698,LuTiClO3,3.0696,True,False,False,False,True,0.0,-3.5472499799999992,Monoclinic,C2/m,12,relacionada,GGA,5.772222581659833,1.44026016,True,True,"['O2-', 'Lu3+', 'Cl-', 'Ti4+']",Perovskita Dupla
mp-1212080,HoTiClO3,3.122999999999999,False,False,False,False,True,0.0,-3.539191923055554,Monoclinic,C2/m,12,relacionada,GGA,5.409052015571705,1.36949755,True,True,"['O2-', 'Ho3+', 'Cl-', 'Ti4+']",Perovskita Dupla
mp-1212518,GdTiClO3,2.9895,True,False,False,False,True,0.0,-3.511843787222206,Monoclinic,C2/m,12,relacionada,GGA,5.231350754290659,1.36858904,True,True,"['O2-', 'Cl-', 'Ti4+', 'Gd3+']",Perovskita Dupla
mp-1212930,ErTiClO3,3.1421,False,False,False,False,True,0.0,-3.542939039722222,Monoclinic,C2/m,12,relacionada,GGA,5.477462988220477,1.39400474,True,True,"['O2-', 'Er3+', 'Cl-', 'Ti4+']",Perovskita Dupla
mp-555683,DyMoClO4,2.7283,False,False,False,False,True,0.0,-2.686860015238095,Monoclinic,C2/m,12,relacionada,GGA+U,4.754684069009376,0.4796233,False,True,"['Cl-', 'O2-', 'Mo6+', 'Dy3+']",Perovskita Dupla
mp-556108,DyTiClO3,3.1574,False,False,False,False,True,0.0,-3.538176204166665,Monoclinic,C2/m,12,relacionada,GGA,5.330629092150365,1.50527577,False,True,"['Cl-', 'O2-', 'Ti4+', 'Dy3+']",Perovskita Dupla
mp-556523,LaPb6ClO7,2.1393,False,False,False,True,True,0.0,-1.904376837999999,Monoclinic,C2/m,12,relacionada,GGA,7.518947831352811,3.6215832,False,True,"['Cl-', 'O2-', 'La3+', 'Pb2+']",Perovskita Dupla
mp-556541,InSb2S4Cl,1.552499999999998,False,True,True,False,True,0.0,-0.7862124902083311,Monoclinic,C2/m,12,relacionada,GGA,4.241925353843078,4.01798084,False,True,"['Cl-', 'S2-', 'In3+', 'Sb3+']",Perovskita Dupla
mp-558005,HoMoClO4,2.7162,False,False,False,False,True,0.0,-2.684803627857142,Monoclinic,C2/m,12,relacionada,GGA+U,4.836710623701364,0.47391304,False,True,"['Cl-', 'O2-', 'Ho3+', 'Mo6+']",Perovskita Dupla
mp-558223,TbMoClO4,2.748,False,False,False,False,True,0.0,-2.689001050952381,Monoclinic,C2/m,12,relacionada,GGA+U,4.660900440588609,0.54956929,False,True,"['Cl-', 'O2-', 'Mo6+', 'Tb3+']",Perovskita Dupla
mp-558997,SmMoClO4,2.8361,False,False,False,False,True,0.0,-2.681249134285715,Monoclinic,C2/m,12,relacionada,GGA+U,4.374695371072554,0.22709858,False,True,"['Cl-', 'O2-', 'Sm3+', 'Mo6+']",Perovskita Dupla
mp-559004,ErMoClO4,2.7062,False,False,False,False,True,0.0,-2.685698043571428,Monoclinic,C2/m,12,relacionada,GGA+U,4.913395013249574,0.58351703,False,True,"['Cl-', 'O2-', 'Er3+', 'Mo6+']",Perovskita Dupla
mp-559032,GdMoClO4,2.4595000000000002,False,False,False,True,True,0.0,-2.669957121428571,Monoclinic,C2/m,12,relacionada,GGA,4.541805743875453,0.25942077,False,True,"['Cl-', 'O2-', 'Mo6+', 'Gd3+']",Perovskita Dupla
mp-559178,TmMoClO4,2.6792,False,False,False,False,True,0.0,-2.685963249285715,Monoclinic,C2/m,12,relacionada,GGA,4.9889376338390985,0.57024599,False,True,"['Tm3+', 'O2-', 'Mo6+', 'Cl-']",Perovskita Dupla
mp-559521,InBi2S4Cl,1.5805,False,True,True,False,True,0.0,-0.842193859583332,Monoclinic,C2/m,12,relacionada,HSE06,5.98980957658576,4.23797365,False,True,"['Cl-', 'S2-', 'In3+', 'Bi3+']",Perovskita Dupla
mp-1193300,ReS2ClO9,2.396,False,False,False,True,True,0.0,-1.7094400763461541,Triclinic,P-1,2,relacionada,GGA,3.294532818408922,-1.43187782,False,True,"['Re7+', 'O2-', 'S6+', 'Cl-']",Perovskita Dupla
mp-558875,HoTe2ClO5,2.9145000000000003,True,False,False,False,True,0.0,-2.246676288703702,Triclinic,P-1,2,relacionada,GGA,5.749174697961192,3.01113721,False,True,"['O2-', 'Ho3+', 'Te4+', 'Cl-']",Perovskita Dupla
mp-1077904,CdPb2(ClO)2,2.435499999999999,False,False,False,True,True,0.0,-1.552727685714284,Monoclinic,C2/m,12,relacionada,GGA,6.439247833462596,2.33507838,False,True,"['Cl-', 'Cd2+', 'O2-', 'Pb2+']",Perovskita Dupla
mp-1105005,Ni3Se4(ClO5)2,3.1114,False,False,False,False,True,0.0,-1.233504175756579,Monoclinic,C2/m,12,relacionada,GGA+U,4.379585454042279,1.675298,False,True,"['O2-', 'Se4+', 'Cl-', 'Ni2+']",Perovskita Dupla
mp-23853,CoH4(ClO)2,2.573,False,False,False,True,True,0.0,-1.233406687222222,Monoclinic,C2/m,12,relacionada,HSE06,2.424990703794188,-0.27965428000000003,False,True,"['O2-', 'H+', 'Cl-', 'Co2+']",Perovskita Dupla
mp-24231,NiH12(ClO3)2,1.412599999999999,False,True,True,False,True,0.0,-1.248853538809524,Monoclinic,C2/m,12,relacionada,GGA+U,2.040718752848649,-0.01687203,False,True,"['O2-', 'H+', 'Cl-', 'Ni2+']",Perovskita Dupla
mp-546862,HgPb2(ClO)2,2.247799999999999,False,False,False,True,True,0.0,-1.356247624642857,Monoclinic,C2/m,12,relacionada,GGA,7.465152115547622,2.70593647,False,True,"['Hg2+', 'O2-', 'Pb2+', 'Cl-']",Perovskita Dupla
mp-554623,Sm2Ta2Cl2O7,3.1249000000000002,False,False,False,False,True,0.0,-3.443359100743589,Monoclinic,C2/m,12,relacionada,GGA,7.292768145745241,2.07951867,False,True,"['Ta5+', 'O2-', 'Sm3+', 'Cl-']",Perovskita Dupla
mp-554952,Te2Pb3(ClO3)2,2.5593999999999992,True,False,False,True,True,0.0,-1.587321612179486,Monoclinic,C2/m,12,relacionada,GGA,6.714827447343146,3.59727489,False,True,"['Cl-', 'O2-', 'Te4+', 'Pb2+']",Perovskita Dupla
mp-559243,Nd2Ta2Cl2O7,3.0833,False,False,False,False,True,0.0,-3.436312331128205,Monoclinic,C2/m,12,relacionada,GGA,7.068974004657089,2.13281124,False,True,"['Ta5+', 'Nd3+', 'O2-', 'Cl-']",Perovskita Dupla
mp-559702,Pr2Ta2Cl2O7,3.0662,False,False,False,False,True,0.0,-3.427969009461539,Monoclinic,C2/m,12,relacionada,GGA,6.936018241143643,2.11988998,False,True,"['Ta5+', 'O2-', 'Cl-', 'Pr3+']",Perovskita Dupla
mp-1191856,In2As2Cl2O5,3.1511,False,False,False,False,True,0.0,-1.746976193030302,Triclinic,P-1,2,relacionada,GGA,4.2273948581963,1.63620428,False,True,"['Cl-', 'O2-', 'In3+', 'As3+']",Perovskita Dupla
mp-1195865,Ce2Te4Cl2O11,1.4548,False,True,True,False,True,0.0,-2.228753902719308,Triclinic,P-1,2,relacionada,GGA,4.816811452795452,3.41423812,False,True,"['Cl-', 'O2-', 'Te4+', 'Ce4+']",Perovskita Dupla
mp-1202980,Zr2Te4Cl2O11,3.163999999999999,False,False,False,False,True,0.0,-2.20500934114035,Triclinic,P-1,2,relacionada,GGA,4.748316326496856,4.95136957,False,True,"['O2-', 'Zr4+', 'Te4+', 'Cl-']",Perovskita Dupla
mp-560005,TlRe3(S2Cl)2,1.8577,False,False,True,True,True,0.0,-1.029938029833332,Triclinic,P-1,2,relacionada,GGA,6.360010470049294,3.26739368,False,True,"['Cl-', 'Re3+', 'S2-', 'Tl+']",Perovskita Dupla
mp-23635,TlRe6Se8Cl3,1.434699999999999,False,True,True,False,True,0.0,-0.8721349548379631,Triclinic,P-1,2,relacionada,GGA,7.618437955345222,2.79432137,False,True,"['Re3+', 'Se2-', 'Cl-', 'Tl+']",Perovskita Dupla
mp-541275,Cs2U(Cl2O)2,2.3217,False,False,False,True,True,0.0,-2.698006853256704,Monoclinic,C2/m,12,relacionada,GGA,3.987540841168678,-0.43711851,False,True,"['O2-', 'Cs+', 'Cl-', 'U6+']",Perovskita Dupla
mp-560513,Gd3Si2Cl5O6,2.531,True,False,False,True,True,0.0,-3.214715929687502,Monoclinic,C2/m,12,relacionada,GGA,4.065901502759885,0.09412832,False,True,"['Cl-', 'O2-', 'Si4+', 'Gd3+']",Perovskita Dupla
mp-1196151,InHg7S6Cl5,1.4549,False,True,True,False,True,0.0,-0.7479428433771951,Triclinic,P-1,2,relacionada,GGA,6.071313815649804,2.29734081,False,True,"['Hg2+', 'S2-', 'In3+', 'Cl-']",Perovskita Dupla
mp-1104411,Hg3Bi2(SCl4)2,2.7814,False,False,False,False,True,0.0,-1.099962459500002,Monoclinic,C2/m,12,relacionada,GGA,5.290891542721745,0.43304181,False,True,"['Hg2+', 'S2-', 'Bi3+', 'Cl-']",Perovskita Dupla
mp-568252,Rb2Hg2PdCl8,1.8952,False,False,True,True,True,0.0,-1.405880106923077,Monoclinic,C2/m,12,relacionada,HSE06,3.961344852930524,-0.58339568,False,True,"['Hg2+', 'Rb+', 'Pd2+', 'Cl-']",Perovskita Dupla
mp-569675,Tl2Hg2PdCl8,1.7216,False,True,True,False,True,0.0,-1.100098677051284,Monoclinic,C2/m,12,relacionada,GGA,5.148364902405486,0.39814737,False,True,"['Hg2+', 'Pd2+', 'Cl-', 'Tl+']",Perovskita Dupla
mp-560891,SnP2Cl8O3,3.067599999999999,False,False,False,False,True,0.0,-1.68112488637755,Triclinic,P-1,2,relacionada,GGA,2.223131992710024,-0.8400831200000001,False,True,"['O2-', 'Sn4+', 'P5+', 'Cl-']",Perovskita Dupla
mp-1203087,Ga4Hg11(PCl4)4,1.718799999999999,False,True,True,False,True,0.0,-0.9852671778877571,Monoclinic,C2/m,12,relacionada,GGA,4.678580504856417,-0.51404353,False,True,"['P3-', 'Ga3+', 'Hg1.45+', 'Cl-']",Perovskita Dupla
mp-559864,InSb2S4Br,1.5308000000000002,False,True,True,False,True,0.0,-0.7346905439583311,Monoclinic,C2/m,12,relacionada,GGA,4.548765447983686,3.82493696,False,True,"['Br-', 'S2-', 'In3+', 'Sb3+']",Perovskita Dupla
mp-1192462,DyMoBrO4,1.8414000000000001,False,False,True,True,True,0.0,-2.592985715595237,Triclinic,P-1,2,relacionada,GGA+U,5.252105999204226,1.4250573100000001,False,True,"['Br-', 'O2-', 'Mo6+', 'Dy3+']",Perovskita Dupla
mp-1192793,PrMoBrO4,2.1545,False,False,False,True,True,0.0,-2.581199796309524,Triclinic,P-1,2,relacionada,GGA+U,4.540113891863944,0.98970851,False,True,"['Br-', 'O2-', 'Mo6+', 'Pr3+']",Perovskita Dupla
mp-1193284,NdMoBrO4,2.0897,False,False,False,True,True,0.0,-2.585778148214286,Triclinic,P-1,2,relacionada,GGA+U,4.653382853210901,1.02632602,False,True,"['Br-', 'Nd3+', 'O2-', 'Mo6+']",Perovskita Dupla
mp-1193567,TbMoBrO4,1.8562999999999992,False,False,True,True,True,0.0,-2.595382681309524,Triclinic,P-1,2,relacionada,GGA+U,5.156931842820571,1.3798495100000001,False,True,"['Br-', 'O2-', 'Mo6+', 'Tb3+']",Perovskita Dupla
mp-1193901,HoMoBrO4,1.8564,False,False,True,True,True,0.0,-2.591267165714285,Triclinic,P-1,2,relacionada,GGA+U,5.337984855438695,1.50266809,False,True,"['Br-', 'O2-', 'Ho3+', 'Mo6+']",Perovskita Dupla
mp-1194049,SmMoBrO4,2.0128,False,False,False,True,True,0.0,-2.589357923928572,Triclinic,P-1,2,relacionada,GGA+U,4.863781213770151,1.04077738,False,True,"['Br-', 'O2-', 'Sm3+', 'Mo6+']",Perovskita Dupla
mp-1194158,ErMoBrO4,1.9042000000000001,False,False,True,True,True,0.0,-2.593221584999999,Triclinic,P-1,2,relacionada,GGA+U,5.40638066058349,1.39229779,False,True,"['Br-', 'O2-', 'Er3+', 'Mo6+']",Perovskita Dupla
mp-1194343,TmMoBrO4,1.9246,False,False,True,True,True,0.0,-2.595650299285715,Triclinic,P-1,2,relacionada,GGA+U,5.459560148494112,1.37424628,False,True,"['Tm3+', 'Br-', 'Mo6+', 'O2-']",Perovskita Dupla
mp-1193128,Te2Pb3(BrO3)2,2.5124,True,False,False,True,True,0.0,-1.52799022102564,Monoclinic,C2/m,12,relacionada,GGA,6.9538290476210065,3.43197055,False,True,"['Br-', 'O2-', 'Te4+', 'Pb2+']",Perovskita Dupla
mp-1202377,Zr2Te4Br2O11,2.8298,False,False,False,False,True,0.0,-2.164308814035088,Triclinic,P-1,2,relacionada,GGA,4.781896099111495,1.86733185,False,True,"['Br-', 'O2-', 'Zr4+', 'Te4+']",Perovskita Dupla
mp-550763,CoSb2Br2O3,1.595799999999999,False,True,True,False,True,0.0,-1.461084595312499,Triclinic,P-1,2,relacionada,GGA+U,4.652824481842632,2.04615813,False,True,"['Sb3+', 'Br-', 'O2-', 'Co2+']",Perovskita Dupla
mp-24215,ScH3Br3N,3.1435,False,False,False,False,True,0.0,-1.35486453328125,Triclinic,P-1,2,relacionada,GGA,2.915691215527786,-1.128949599999999,False,True,"['Br-', 'N3-', 'H+', 'Sc3+']",Perovskita Dupla
mp-567515,Rb2Hg2PdBr8,1.5753,False,True,True,False,True,0.0,-1.190028612307692,Monoclinic,C2/m,12,relacionada,GGA,4.713452757898962,-0.69118478,False,True,"['Hg2+', 'Br-', 'Rb+', 'Pd2+']",Perovskita Dupla
mp-616196,OsC3I2O3,1.795599999999999,False,True,True,False,True,0.0,-0.9219372133333331,Monoclinic,C2/m,12,relacionada,GGA,4.273317171840331,1.01194545,False,True,"['I-', 'Os4+', 'O2-', 'C1.33+']",Perovskita Dupla
mp-556847,RbV(IO4)2,2.7622,False,False,False,False,True,0.0,-1.477540501875,Triclinic,P-1,2,relacionada,GGA+U,4.1140446871685175,0.96672994,False,True,"['I5+', 'V5+', 'Rb+', 'O2-']",Perovskita Dupla
mp-1192820,Mn2Sb3I3O5,2.017899999999999,False,False,False,True,True,0.0,-1.537437366604774,Triclinic,P-1,2,relacionada,GGA+U,4.976229227324467,2.9231701,False,True,"['I-', 'Mn2+', 'O2-', 'Sb3+']",Perovskita Dupla
mp-1199909,Fe3Sb5(IO3)3,2.5007,False,False,False,True,True,0.0,-1.49988522975,Triclinic,P-1,2,relacionada,GGA+U,5.08766997229215,5.7045865,False,True,"['I-', 'Fe2+', 'O2-', 'Sb3+']",Perovskita Dupla
