material_id,formula,chemsys,elements,nelements,nsites,volume,density,crystal_system,spacegroup_symbol,spacegroup_number,band_gap,is_gap_direct,is_metal,efermi,e_electronic,e_ionic,e_total,n_refractive,weighted_work_function,weighted_surface_energy,energy_per_atom,formation_energy_per_atom,energy_above_hull,is_stable,equilibrium_reaction_energy_per_atom,total_magnetization,total_magnetization_normalized_vol,ordering,num_magnetic_sites,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,theoretical,deprecated,has_props,possible_species,database_IDs,site_density,is_pv_candidate,is_ibsc_candidate,near_hull,gap_category,has_dielectric_data,has_elastic_data,has_experimental_ref
mp-1223472,KFeCuS2,Cu-Fe-K-S,"['Cu', 'Fe', 'K', 'S']",4,5,92.72922602250512,3.98653219147357,Tetragonal,I-4m2,119,0.0,False,True,4.66612366,,,,,,,-5.142161742000001,-0.747083136449999,0.10908437650000201,False,,3.8055509,0.041039390311274,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Fe2+', 'S2-', 'Cu+']",{},0.05392043279630647,False,False,False,Metal,False,False,False
mp-1225894,CsLiMnS2,Cs-Li-Mn-S,"['Cs', 'Li', 'Mn', 'S']",4,5,122.50984672107538,3.50941290450225,Tetragonal,I-4m2,119,0.809299999999999,False,False,3.5505405,4.611722346666666,6.09485956,10.706581906666665,2.147492106310676,,,-5.299377454,-1.248635223183907,0.0,True,-0.053341542000001005,5.0023852,0.04083251537641,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mn2+', 'S2-', 'Cs+', 'Li+']",{},0.04081304592098432,False,False,True,Gap estreito (<1.0 eV),True,False,False
mp-1225887,CsLiZnS2,Cs-Li-S-Zn,"['Cs', 'Li', 'S', 'Zn']",4,5,119.21303474315881,3.752316748058588,Tetragonal,I-4m2,119,2.5019,True,False,3.95145796,4.524202006666667,6.262869843333334,10.787071849999998,2.127017161817616,,,-3.79783172,-1.3275438255977,0.0,True,-0.05351834933333201,0.00013199999999900002,1.107261469220965e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Zn2+', 'S2-', 'Cs+', 'Li+']",{},0.04194172231897596,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,False
mp-1228825,CsFeCuS2,Cs-Cu-Fe-S,"['Cs', 'Cu', 'Fe', 'S']",4,5,111.64396086555983,4.706376242941628,Tetragonal,I-4m2,119,0.0,False,True,4.3317914,,,,,,,-5.135801182,-0.7854010069310341,0.052205205179489005,False,,4.0065268,0.035886641506965,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Fe2+', 'Cs+', 'S2-']",{},0.04478522583071854,False,False,False,Metal,False,False,False
mp-1228841,CsCoCuS2,Co-Cs-Cu-S,"['Co', 'Cs', 'Cu', 'S']",4,5,109.84408076256369,4.83017883025681,Tetragonal,I-4m2,119,0.0,False,True,4.32723159,,,,,,,-13.673758886517856,-0.622247969642856,0.07838545885714501,False,,2.9565714,0.026916073942945002,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu+', 'Cs+', 'S2-', 'Co2+']",{},0.045519066346486885,False,False,False,Metal,False,False,False
mp-753940,KLiMnS2,K-Li-Mn-S,"['K', 'Li', 'Mn', 'S']",4,5,109.686705995288,2.499548090785788,Tetragonal,I-4m2,119,0.6361999999999991,False,False,2.36540622,4.537678236666665,7.251534973333332,11.78921321,2.13018267683001,,,-5.326415488,-1.230994826702873,0.0,True,-0.038585301333335,5.0016011,0.045598972588481,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'S2-', 'Mn2+', 'Li+']",{},0.04558437555974006,False,False,True,Gap estreito (<1.0 eV),True,False,False
mp-774907,KLiZnS2,K-Li-S-Zn,"['K', 'Li', 'S', 'Zn']",4,5,105.644498076425,2.7597710406679132,Tetragonal,I-4m2,119,2.5442,False,False,1.0428322,4.394282843333333,7.059033830000001,11.453316673333335,2.09625447962153,,,-3.83574446,-1.320778135116665,0.0,True,-0.027932296750000002,6.4e-06,6.058053298118879e-08,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'S2-', 'Zn2+', 'Li+']",{},0.04732854139155374,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,False
mp-1077164,LiTi(SO)2,Li-O-S-Ti,"['Li', 'O', 'S', 'Ti']",4,6,106.91489463364893,2.344261329035711,Monoclinic,C2/m,12,0.0,False,True,1.86533226,,,,,,,-5.906802138333334,-1.244280085277778,0.951548471826921,False,,1.0061911,0.009411140547327002,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ti3+', 'O-', 'Li+', 'S-']",{},0.05611940245144891,False,False,False,Metal,False,False,False
mp-1078379,FeBiS2Br,Bi-Br-Fe-S,"['Bi', 'Br', 'Fe', 'S']",4,10,203.8449254070878,6.661210771774544,Monoclinic,C2/m,12,0.26370000000000005,False,False,6.0305776,,,,,,,-5.014445045,-0.5600855490000001,0.27484654750000204,False,,0.0001428,7.005325235093381e-07,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Br-', 'Fe2+', 'S2-', 'Bi3+']",{'icsd': ['icsd-195677']},0.049056899405415834,False,False,False,Gap estreito (<1.0 eV),False,False,True
mp-1102092,NaFe(SO4)2,Fe-Na-O-S,"['Fe', 'Na', 'O', 'S']",4,48,620.3368260587436,2.901260061136968,Monoclinic,C2/m,12,2.0944,True,False,0.894954399999999,3.096120083645353,6.499904698114929,9.596024781760283,1.7595795189889412,,,-6.757144760625,-1.951292639489942,0.0,True,-0.006912927708331001,7e-07,1.1284192241937161e-09,AFM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Na+', 'Fe3+', 'S6+', 'O2-']","{'icsd': ['icsd-166768'], 'pf': ['pf-37237', 'pf-6900', 'pf-12653']}",0.07737731823042629,False,True,True,Janela IBSC (1.8–2.6 eV),True,False,True
mp-1103698,KCu2(SO5)2,Cu-K-O-S,"['Cu', 'K', 'O', 'S']",4,15,212.95464426687167,3.04352199330484,Monoclinic,C2/m,12,0.0,False,True,0.16758053,,,,,,,-5.9698724326666675,-1.497593196816666,0.027372487750001003,False,,1.0009985,0.0047005243930980005,FM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],"{'icsd': ['icsd-6224', 'icsd-196309', 'icsd-26317'], 'pf': ['pf-23061']}",0.07043753401875667,False,False,True,Metal,False,False,True
mp-1103616,CuC2(SN3)2,C-Cu-N-S,"['C', 'Cu', 'N', 'S']",4,11,218.68463424598022,1.790027432042677,Monoclinic,C2/m,12,0.21799999999999903,True,False,-1.15470253,,,,,,,-7.429362608364449,1.805350560896914,1.855857000546534,False,,9.0057241,0.041181330051155006,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['N-', 'S2-', 'C4+', 'Cu2+']",{},0.05030074489653906,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1102751,NiC2(SN3)2,C-N-Ni-S,"['C', 'N', 'Ni', 'S']",4,11,225.31235864710348,1.70160911143109,Monoclinic,C2/m,12,0.0,False,True,-1.32717941,,,,,,,-5.9459609427272735,1.558272135909089,1.7242990740476172,False,,10.0157136,0.04445257091151,FM,6,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['N-', 'C4+', 'S2-', 'Ni2+']","{'icsd': ['icsd-28438'], 'pf': ['pf-37848', 'pf-39278', 'pf-20368']}",0.048821112459387105,False,False,False,Metal,False,False,True
mp-1103905,NaCu2(SO5)2,Cu-Na-O-S,"['Cu', 'Na', 'O', 'S']",4,15,190.24305154417408,3.266260154012837,Monoclinic,C2/m,12,0.0,False,True,0.92225049,,,,,,,-5.9426120000000004,-1.456309360425287,0.043496642874997,False,,1.0006896,0.005260058603336001,FM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],"{'icsd': ['icsd-48014', 'icsd-62414'], 'pf': ['pf-13046']}",0.07884650649917181,False,False,True,Metal,False,False,True
mp-1104411,Hg3Bi2(SCl4)2,Bi-Cl-Hg-S,"['Bi', 'Cl', 'Hg', 'S']",4,15,429.1832321729204,5.290891542721745,Monoclinic,C2/m,12,2.7814,False,False,0.43304181,4.813628323333333,18.392347126666667,23.20597545,2.193998250531055,,,-3.21811063,-1.099962459500002,0.0,True,-0.029209887333332,0.0010234,2.384529318208933e-06,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Hg2+', 'S2-', 'Bi3+', 'Cl-']",{'icsd': ['icsd-237618']},0.034950107263175684,False,False,True,Gap largo (>2.6 eV),True,False,True
mp-1104602,Cu2Ag(SO5)2,Ag-Cu-O-S,"['Ag', 'Cu', 'O', 'S']",4,15,192.11000277950694,3.968180927225138,Monoclinic,C2/m,12,0.0,False,True,1.02520347,,,,,,,-5.812046248666666,-1.225662482444444,0.06820603695833301,False,,1.0008905,0.005209986390707,FM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cu2.50+', 'Ag3+', 'S6+', 'O2-']",{'icsd': ['icsd-65436']},0.07808026538428692,False,False,False,Metal,False,False,True
mp-1104583,PtS2(NO2)4,N-O-Pt-S,"['N', 'O', 'Pt', 'S']",4,15,237.80253207263723,3.095049860523359,Monoclinic,C2/m,12,0.0,False,True,-1.20294262,,,,,,,-5.570304515999999,0.248544001666667,1.277584395666661,False,,8.0002225,0.033642293167661,FM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Pt2+', 'S2-', 'N4.50+']","{'icsd': ['icsd-20465'], 'pf': ['pf-36796']}",0.06307754534513628,False,False,False,Metal,False,False,True
mp-1181071,K2Mn(SO6)2,K-Mn-O-S,"['K', 'Mn', 'O', 'S']",4,34,626.2631527403286,2.06423511125973,Monoclinic,C2/m,12,0.032999999999999,False,False,-1.68171662,,,,,,,-5.9217303617647055,-1.270254936907707,0.42002294730392103,False,,8.0004585,0.012774914929918,FiM,25,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{},0.05429027694065475,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1180514,LiTi(SO)2,Li-O-S-Ti,"['Li', 'O', 'S', 'Ti']",4,6,100.25978912633303,2.499870139082126,Monoclinic,C2/m,12,0.0,False,True,2.30064144,,,,,,,-5.905823378333334,-1.243301325277778,0.9525272318269211,False,,1.0012553,0.009986608876050001,FM,2,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ti3+', 'O-', 'Li+', 'S-']",{},0.059844530417270864,False,False,False,Metal,False,False,False
mp-1201489,K2Mn(SO6)2,K-Mn-O-S,"['K', 'Mn', 'O', 'S']",4,34,620.1395240914641,2.084618603642063,Monoclinic,C2/m,12,0.0,False,True,-1.59946092,,,,,,,-5.689341066470588,-1.03786564161359,0.6524122425980391,False,,11.9999226,0.019350359288227002,FiM,22,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{'icsd': ['icsd-30214']},0.054826371613407046,False,False,False,Metal,False,False,True
mp-1204866,K2Mn(SO6)2,K-Mn-O-S,"['K', 'Mn', 'O', 'S']",4,34,588.9680933951669,2.194948085086556,Monoclinic,C2/m,12,0.0,False,True,-1.77024809,,,,,,,-5.946665407058823,-1.295189982201825,0.39508790200980304,False,,12.0,0.020374618140729002,FM,16,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{},0.05772808473206675,False,False,False,Metal,False,False,False
mp-1207873,VAg(SO4)2,Ag-O-S-V,"['Ag', 'O', 'S', 'V']",4,12,160.18906498337822,3.637833277470166,Monoclinic,C2/m,12,1.657099999999999,False,False,2.94935283,,,,,,,-6.825800500833334,-1.843689899722222,0.001714150520831,False,,1.9999281,0.012484797886844002,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Ag+', 'V3+', 'S6+']",{'pf': ['pf-5806']},0.0749114803887841,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1210084,NaRh(SO4)2,Na-O-Rh-S,"['Na', 'O', 'Rh', 'S']",4,12,150.41370181347088,3.510886354441218,Monoclinic,C2/m,12,1.2372,False,False,3.18858074,,,,,,,-6.469422521666666,-1.7557131788649412,0.0,True,-0.052943682033169,0.00038419999999900005,2.554288574563833e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Rh3+', 'Na+', 'O2-', 'S6+']","{'pf': ['pf-16180', 'pf-2193']}",0.07977996588955232,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1212019,K2Mg(SO6)2,K-Mg-O-S,"['K', 'Mg', 'O', 'S']",4,34,590.085617873771,2.018384479803994,Monoclinic,C2/m,12,0.011399999999999001,False,False,-1.71664841,,,,,,,-5.501058872058824,-1.292615522323529,0.505929549705878,False,,15.9996008,0.027114032803664003,FM,18,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{'pf': ['pf-33162']},0.05761875729578137,False,False,False,Gap estreito (<1.0 eV),False,False,True
mp-1210195,NaCr(SO4)2,Cr-Na-O-S,"['Cr', 'Na', 'O', 'S']",4,12,157.0557890027371,2.824145282877851,Monoclinic,C2/m,12,2.7232000000000003,False,False,3.32392053,,,,,,,-6.9874233175,-2.082985674698276,0.0,True,-0.013031149999998002,3.0001295,0.019102317202377,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Na+', 'O2-', 'Cr3+', 'S6+']","{'pf': ['pf-37303', 'pf-852']}",0.07640597061844609,False,False,True,Gap largo (>2.6 eV),False,False,True
mp-1212237,Hg3S2BrCl,Br-Cl-Hg-S,"['Br', 'Cl', 'Hg', 'S']",4,28,823.366135883785,6.302458714371153,Monoclinic,C2/m,12,1.639,False,False,1.6616669800000001,,,,,,,-2.467565202142857,-0.654807934642859,0.0031874444642850004,False,,0.0097279,1.1814792442924872e-05,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Hg2+', 'Br-', 'S2-', 'Cl-']","{'pf': ['pf-19044', 'pf-2968']}",0.03400674229812154,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1213773,CrAg(SO4)2,Ag-Cr-O-S,"['Ag', 'Cr', 'O', 'S']",4,12,156.14926400276806,3.7431640777547273,Monoclinic,C2/m,12,1.9491,True,False,3.25908394,,,,,,,-6.8184379,-1.7888988488888882,0.00439465583335,False,,3.0002717,0.019214126426793002,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['O2-', 'Cr3+', 'Ag+', 'S6+']",{'pf': ['pf-26787']},0.07684954569998662,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True
mp-1212668,GaAg(SO4)2,Ag-Ga-O-S,"['Ag', 'Ga', 'O', 'S']",4,12,156.15717764687773,3.931478110798113,Monoclinic,C2/m,12,3.1128,False,False,4.2373796,,,,,,,-6.2185663899999994,-1.741106626180554,0.003705269583334,False,,0.000159,1.018204877905457e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Ga3+', 'Ag+', 'S6+', 'O2-']",{'pf': ['pf-5887']},0.07684565116267605,False,False,True,Gap largo (>2.6 eV),False,False,True
mp-1212721,FeAg(SO4)2,Ag-Fe-O-S,"['Ag', 'Fe', 'O', 'S']",4,12,159.8519411165071,3.696442848734476,Monoclinic,C2/m,12,1.6382999999999992,False,False,2.61066252,,,,,,,-6.584512945833333,-1.653559416388888,0.009246153124998002,False,,5.0008809,0.031284455259477005,FM,1,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Fe3+', 'O2-', 'Ag+', 'S6+']",{'pf': ['pf-26729']},0.07506946688407039,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1214944,AgRh(SO4)2,Ag-O-Rh-S,"['Ag', 'O', 'Rh', 'S']",4,12,157.53327862063614,4.246908140287553,Monoclinic,C2/m,12,1.1739,False,False,2.98033511,,,,,,,-6.301511567499999,-1.462700816388887,0.0,True,-0.058453823491508,0.0010371,6.583370885700237e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Rh3+', 'O2-', 'Ag+', 'S6+']",{'pf': ['pf-5728']},0.07617438108996517,True,False,True,Janela PV (1.0–1.8 eV),False,False,True
mp-1219905,Pr5S2N3Cl2,Cl-N-Pr-S,"['Cl', 'N', 'Pr', 'S']",4,24,544.8097963132708,5.374065844539492,Monoclinic,C2/m,12,0.7040000000000001,False,False,3.7278597700000002,,,,,,,-7.079486891249999,-1.9991475952777762,0.06605347055555501,False,,0.0011626,2.133955754590532e-06,NM,0,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Cl-', 'N3-', 'S2-', 'Pr3+']",{},0.044052071314444156,False,False,False,Gap estreito (<1.0 eV),False,False,False
mp-1223300,Mg2U4S2O27,Mg-O-S-U,"['Mg', 'O', 'S', 'U']",4,35,534.5337391502827,4.649959739676709,Monoclinic,C2/m,12,0.0,False,True,0.44312223,,,,,,,-7.489122924571428,-2.052085135142857,0.422799641285708,False,,12.1100324,0.022655319043566,FM,7,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']",[],{},0.06547762552021033,False,False,False,Metal,False,False,False
mp-12368,SbS2NF6,F-N-S-Sb,"['F', 'N', 'S', 'Sb']",4,10,187.3963820599147,2.781386802694434,Monoclinic,C2/m,12,2.6713,True,False,-1.5257281200000001,,,,,,,-5.050288910000001,-1.8277700440000002,0.09605698578322801,False,,0.002291,1.2225422790006251e-05,NM,0,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Sb5+', 'N3-', 'F-', 'S2+']",{'icsd': ['icsd-170871']},0.053362823177678965,False,False,False,Gap largo (>2.6 eV),False,False,True
mp-20968,KFe(SO4)2,Fe-K-O-S,"['Fe', 'K', 'O', 'S']",4,48,694.7660542997814,2.7444545172587143,Monoclinic,C2/m,12,2.1783,False,False,0.10338909,,,,,,,-6.781761590208333,-1.9934387237291662,0.0,True,-0.034549126562499005,0.0,0.0,AFM,4,,,,,False,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['K+', 'Fe3+', 'S6+', 'O2-']","{'icsd': ['icsd-26004', 'icsd-22052']}",0.0690880040884794,False,True,True,Janela IBSC (1.8–2.6 eV),False,False,True
mp-2229886,MgCu4(SO5)2,Cu-Mg-O-S,"['Cu', 'Mg', 'O', 'S']",4,17,210.78761071900283,3.959476171460699,Monoclinic,C2/m,12,0.0,False,True,3.36614472,,,,,,,-5.992780458235295,-1.5350332717647062,0.07007253529411,False,,2.0000001,0.009488224156903001,FM,4,,,,,True,False,"['materials', 'thermo', 'xas', 'grain_boundaries', 'chemenv', 'electronic_structure', 'absorption', 'bandstructure', 'dos', 'magnetism', 'elasticity', 'dielectric', 'piezoelectric', 'surface_properties', 'oxi_states', 'provenance', 'charge_density', 'eos', 'phonon', 'insertion_electrodes', 'substrates']","['Mg2+', 'O2-', 'Cu2+', 'S6+', 'Cu+']",{},0.08064990130118413,False,False,False,Metal,False,False,False
